Freq.	V(vo)
4.52928861518603e+004	(-2.52497792121656e+001dB,-1.57749458833063e+002°)
4.53972970376755e+004	(-2.54126976794716e+001dB,-1.57979239397386e+002°)
4.55019486154405e+004	(-2.55742260823370e+001dB,-1.58204986167526e+002°)
4.56068414400075e+004	(-2.57343888189757e+001dB,-1.58426808731762e+002°)
4.57119760675077e+004	(-2.58932096834738e+001dB,-1.58644812734573e+002°)
4.58173530553545e+004	(-2.60507118846608e+001dB,-1.58859100053215e+002°)
4.59229729622463e+004	(-2.62069180643033e+001dB,-1.59069768964884e+002°)
4.60288363481692e+004	(-2.63618503146479e+001dB,-1.59276914305024e+002°)
4.61349437744004e+004	(-2.65155301953350e+001dB,-1.59480627617336e+002°)
4.62412958035110e+004	(-2.66679787497087e+001dB,-1.59680997295993e+002°)
4.63478929993686e+004	(-2.68192165205455e+001dB,-1.59878108720520e+002°)
4.64547359271412e+004	(-2.69692635652223e+001dB,-1.60072044383786e+002°)
4.65618251532992e+004	(-2.71181394703472e+001dB,-1.60262884013509e+002°)
4.66691612456191e+004	(-2.72658633658713e+001dB,-1.60450704687660e+002°)
4.67767447731861e+004	(-2.74124539387036e+001dB,-1.60635580944114e+002°)
4.68845763063975e+004	(-2.75579294458463e+001dB,-1.60817584884888e+002°)
4.69926564169652e+004	(-2.77023077270699e+001dB,-1.60996786275273e+002°)
4.71009856779192e+004	(-2.78456062171454e+001dB,-1.61173252638144e+002°)
4.72095646636106e+004	(-2.79878419576514e+001dB,-1.61347049343731e+002°)
4.73183939497142e+004	(-2.81290316083710e+001dB,-1.61518239695091e+002°)
4.74274741132321e+004	(-2.82691914582962e+001dB,-1.61686885009535e+002°)
4.75368057324965e+004	(-2.84083374362530e+001dB,-1.61853044696218e+002°)
4.76463893871728e+004	(-2.85464851211635e+001dB,-1.62016776330107e+002°)
4.77562256582625e+004	(-2.86836497519576e+001dB,-1.62178135722532e+002°)
4.78663151281067e+004	(-2.88198462371490e+001dB,-1.62337176988482e+002°)
4.79766583803888e+004	(-2.89550891640866e+001dB,-1.62493952610844e+002°)
4.80872560001376e+004	(-2.90893928078960e+001dB,-1.62648513501733e+002°)
4.81981085737309e+004	(-2.92227711401204e+001dB,-1.62800909061061e+002°)
4.83092166888978e+004	(-2.93552378370750e+001dB,-1.62951187232508e+002°)
4.84205809347225e+004	(-2.94868062879229e+001dB,-1.63099394557007e+002°)
4.85322019016473e+004	(-2.96174896024858e+001dB,-1.63245576223887e+002°)
4.86440801814752e+004	(-2.97473006187973e+001dB,-1.63389776119786e+002°)
4.87562163673740e+004	(-2.98762519104094e+001dB,-1.63532036875450e+002°)
4.88686110538784e+004	(-3.00043557934624e+001dB,-1.63672399910516e+002°)
4.89812648368938e+004	(-3.01316243335246e+001dB,-1.63810905476397e+002°)
4.90941783136995e+004	(-3.02580693522129e+001dB,-1.63947592697344e+002°)
4.92073520829515e+004	(-3.03837024336006e+001dB,-1.64082499609783e+002°)
4.93207867446857e+004	(-3.05085349304214e+001dB,-1.64215663200013e+002°)
4.94344829003215e+004	(-3.06325779700769e+001dB,-1.64347119440346e+002°)
4.95484411526646e+004	(-3.07558424604532e+001dB,-1.64476903323751e+002°)
4.96626621059103e+004	(-3.08783390955570e+001dB,-1.64605048897088e+002°)
4.97771463656467e+004	(-3.10000783609738e+001dB,-1.64731589292999e+002°)
4.98918945388580e+004	(-3.11210705391576e+001dB,-1.64856556760504e+002°)
5.00000000000000e+004	(-3.12341320462826e+001dB,-1.64972621112774e+002°)
