Freq.	V(vo)
1.36772882559577e+002	4.08890158527154e-001,-1.30850854628301e-002
1.37088176616477e+002	4.08865602895934e-001,-1.31147087967157e-002
1.37404197501243e+002	4.08840933134193e-001,-1.31443966236453e-002
1.37720946889386e+002	4.08816148707824e-001,-1.31741490654383e-002
1.38038426460280e+002	4.08791249080184e-001,-1.32039662440028e-002
1.38356637897170e+002	4.08766233712087e-001,-1.32338482813337e-002
1.38675582887180e+002	4.08741102061787e-001,-1.32637952995119e-002
1.38995263121327e+002	4.08715853584968e-001,-1.32938074207031e-002
1.39315680294522e+002	4.08690487734732e-001,-1.33238847671565e-002
1.39636836105585e+002	4.08665003961585e-001,-1.33540274612034e-002
1.39958732257253e+002	4.08639401713424e-001,-1.33842356252561e-002
1.40281370456187e+002	4.08613680435525e-001,-1.34145093818064e-002
1.40604752412983e+002	4.08587839570533e-001,-1.34448488534247e-002
1.40928879842179e+002	4.08561878558443e-001,-1.34752541627582e-002
1.41253754462267e+002	4.08535796836592e-001,-1.35057254325301e-002
1.41579377995699e+002	4.08509593839645e-001,-1.35362627855377e-002
1.41905752168900e+002	4.08483268999582e-001,-1.35668663446513e-002
1.42232878712273e+002	4.08456821745683e-001,-1.35975362328131e-002
1.42560759360210e+002	4.08430251504518e-001,-1.36282725730351e-002
1.42889395851101e+002	4.08403557699929e-001,-1.36590754883984e-002
1.43218789927345e+002	4.08376739753023e-001,-1.36899451020518e-002
1.43548943335357e+002	4.08349797082156e-001,-1.37208815372095e-002
1.43879857825576e+002	4.08322729102914e-001,-1.37518849171507e-002
1.44211535152478e+002	4.08295535228110e-001,-1.37829553652174e-002
1.44543977074584e+002	4.08268214867762e-001,-1.38140930048133e-002
1.44877185354467e+002	4.08240767429082e-001,-1.38452979594023e-002
1.45211161758765e+002	4.08213192316465e-001,-1.38765703525068e-002
1.45545908058188e+002	4.08185488931468e-001,-1.39079103077060e-002
1.45881426027526e+002	4.08157656672806e-001,-1.39393179486351e-002
1.46217717445663e+002	4.08129694936329e-001,-1.39707933989828e-002
1.46554784095582e+002	4.08101603115014e-001,-1.40023367824906e-002
1.46892627764378e+002	4.08073380598948e-001,-1.40339482229505e-002
1.47231250243263e+002	4.08045026775315e-001,-1.40656278442036e-002
1.47570653327580e+002	4.08016541028382e-001,-1.40973757701388e-002
1.47910838816811e+002	4.07987922739483e-001,-1.41291921246909e-002
1.48251808514586e+002	4.07959171287005e-001,-1.41610770318385e-002
1.48593564228691e+002	4.07930286046376e-001,-1.41930306156035e-002
1.48936107771082e+002	4.07901266390050e-001,-1.42250530000480e-002
1.49279440957890e+002	4.07872111687488e-001,-1.42571443092737e-002
1.49623565609434e+002	4.07842821305148e-001,-1.42893046674194e-002
1.49968483550228e+002	4.07813394606468e-001,-1.43215341986596e-002
1.50314196608993e+002	4.07783830951855e-001,-1.43538330272031e-002
1.50660706618665e+002	4.07754129698662e-001,-1.43862012772904e-002
1.51008015416405e+002	4.07724290201184e-001,-1.44186390731926e-002
1.51356124843611e+002	4.07694311810631e-001,-1.44511465392089e-002
1.51705036745924e+002	4.07664193875123e-001,-1.44837237996655e-002
1.52054752973240e+002	4.07633935739670e-001,-1.45163709789134e-002
1.52405275379720e+002	4.07603536746156e-001,-1.45490882013264e-002
1.52756605823798e+002	4.07572996233327e-001,-1.45818755912992e-002
1.53108746168193e+002	4.07542313536772e-001,-1.46147332732459e-002
1.53461698279920e+002	4.07511487988909e-001,-1.46476613715975e-002
1.53815464030294e+002	4.07480518918970e-001,-1.46806600108003e-002
1.54170045294946e+002	4.07449405652986e-001,-1.47137293153137e-002
1.54525443953832e+002	4.07418147513768e-001,-1.47468694096088e-002
1.54881661891238e+002	4.07386743820893e-001,-1.47800804181652e-002
1.55238700995798e+002	4.07355193890690e-001,-1.48133624654703e-002
1.55596563160498e+002	4.07323497036222e-001,-1.48467156760163e-002
1.55955250282685e+002	4.07291652567268e-001,-1.48801401742983e-002
1.56314764264085e+002	4.07259659790310e-001,-1.49136360848127e-002
1.56675107010805e+002	4.07227518008517e-001,-1.49472035320548e-002
1.57036280433345e+002	4.07195226521725e-001,-1.49808426405160e-002
1.57398286446612e+002	4.07162784626424e-001,-1.50145535346827e-002
1.57761126969925e+002	4.07130191615741e-001,-1.50483363390336e-002
1.58124803927028e+002	4.07097446779421e-001,-1.50821911780373e-002
1.58489319246101e+002	4.07064549403812e-001,-1.51161181761505e-002
1.58854674859768e+002	4.07031498771851e-001,-1.51501174578152e-002
1.59220872705107e+002	4.06998294163041e-001,-1.51841891474573e-002
1.59587914723663e+002	4.06964934853438e-001,-1.52183333694834e-002
1.59955802861457e+002	4.06931420115634e-001,-1.52525502482791e-002
1.60324539068994e+002	4.06897749218740e-001,-1.52868399082062e-002
1.60694125301277e+002	4.06863921428366e-001,-1.53212024736006e-002
1.61064563517817e+002	4.06829936006608e-001,-1.53556380687698e-002
1.61435855682638e+002	4.06795792212023e-001,-1.53901468179909e-002
1.61808003764296e+002	4.06761489299624e-001,-1.54247288455074e-002
1.62181009735882e+002	4.06727026520850e-001,-1.54593842755274e-002
1.62554875575038e+002	4.06692403123555e-001,-1.54941132322207e-002
1.62929603263962e+002	4.06657618351987e-001,-1.55289158397166e-002
1.63305194789423e+002	4.06622671446774e-001,-1.55637922221012e-002
1.63681652142770e+002	4.06587561644903e-001,-1.55987425034150e-002
1.64058977319943e+002	4.06552288179702e-001,-1.56337668076500e-002
1.64437172321482e+002	4.06516850280822e-001,-1.56688652587472e-002
1.64816239152540e+002	4.06481247174222e-001,-1.57040379805944e-002
1.65196179822891e+002	4.06445478082145e-001,-1.57392850970230e-002
1.65576996346942e+002	4.06409542223103e-001,-1.57746067318054e-002
1.65958690743745e+002	4.06373438811858e-001,-1.58100030086526e-002
1.66341265037006e+002	4.06337167059406e-001,-1.58454740512113e-002
1.66724721255095e+002	4.06300726172951e-001,-1.58810199830607e-002
1.67109061431060e+002	4.06264115355893e-001,-1.59166409277106e-002
1.67494287602633e+002	4.06227333807807e-001,-1.59523370085977e-002
1.67880401812245e+002	4.06190380724423e-001,-1.59881083490838e-002
1.68267406107036e+002	4.06153255297607e-001,-1.60239550724513e-002
1.68655302538863e+002	4.06115956715344e-001,-1.60598773019019e-002
1.69044093164315e+002	4.06078484161715e-001,-1.60958751605533e-002
1.69433780044722e+002	4.06040836816881e-001,-1.61319487714352e-002
1.69824365246163e+002	4.06003013857061e-001,-1.61680982574878e-002
1.70215850839484e+002	4.05965014454513e-001,-1.62043237415578e-002
1.70608238900301e+002	4.05926837777515e-001,-1.62406253463957e-002
1.71001531509017e+002	4.05888482990346e-001,-1.62770031946527e-002
1.71395730750831e+002	4.05849949253261e-001,-1.63134574088774e-002
1.71790838715747e+002	4.05811235722479e-001,-1.63499881115133e-002
1.72186857498589e+002	4.05772341550155e-001,-1.63865954248949e-002
1.72583789199009e+002	4.05733265884365e-001,-1.64232794712445e-002
1.72981635921499e+002	4.05694007869082e-001,-1.64600403726699e-002
1.73380399775402e+002	4.05654566644158e-001,-1.64968782511602e-002
1.73780082874926e+002	4.05614941345304e-001,-1.65337932285830e-002
1.74180687339150e+002	4.05575131104066e-001,-1.65707854266805e-002
1.74582215292039e+002	4.05535135047806e-001,-1.66078549670672e-002
1.74984668862454e+002	4.05494952299682e-001,-1.66450019712255e-002
1.75388050184164e+002	4.05454581978625e-001,-1.66822265605029e-002
1.75792361395857e+002	4.05414023199319e-001,-1.67195288561083e-002
1.76197604641151e+002	4.05373275072179e-001,-1.67569089791085e-002
1.76603782068605e+002	4.05332336703332e-001,-1.67943670504249e-002
1.77010895831730e+002	4.05291207194593e-001,-1.68319031908300e-002
1.77418948089005e+002	4.05249885643441e-001,-1.68695175209431e-002
1.77827941003880e+002	4.05208371143003e-001,-1.69072101612282e-002
1.78237876744797e+002	4.05166662782029e-001,-1.69449812319883e-002
1.78648757485193e+002	4.05124759644869e-001,-1.69828308533637e-002
1.79060585403517e+002	4.05082660811453e-001,-1.70207591453269e-002
1.79473362683241e+002	4.05040365357269e-001,-1.70587662276799e-002
1.79887091512867e+002	4.04997872353338e-001,-1.70968522200496e-002
1.80301774085945e+002	4.04955180866193e-001,-1.71350172418842e-002
1.80717412601081e+002	4.04912289957857e-001,-1.71732614124494e-002
1.81134009261948e+002	4.04869198685821e-001,-1.72115848508251e-002
1.81551566277301e+002	4.04825906103019e-001,-1.72499876759001e-002
1.81970085860986e+002	4.04782411257805e-001,-1.72884700063700e-002
1.82389570231951e+002	4.04738713193933e-001,-1.73270319607308e-002
1.82810021614262e+002	4.04694810950530e-001,-1.73656736572775e-002
1.83231442237109e+002	4.04650703562075e-001,-1.74043952140981e-002
1.83653834334822e+002	4.04606390058376e-001,-1.74431967490702e-002
1.84077200146883e+002	4.04561869464545e-001,-1.74820783798570e-002
1.84501541917935e+002	4.04517140800972e-001,-1.75210402239026e-002
1.84926861897795e+002	4.04472203083308e-001,-1.75600823984282e-002
1.85353162341468e+002	4.04427055322434e-001,-1.75992050204281e-002
1.85780445509157e+002	4.04381696524441e-001,-1.76384082066642e-002
1.86208713666274e+002	4.04336125690604e-001,-1.76776920736631e-002
1.86637969083454e+002	4.04290341817357e-001,-1.77170567377108e-002
1.87068214036567e+002	4.04244343896273e-001,-1.77565023148485e-002
1.87499450806729e+002	4.04198130914034e-001,-1.77960289208683e-002
1.87931681680314e+002	4.04151701852406e-001,-1.78356366713084e-002
1.88364908948967e+002	4.04105055688220e-001,-1.78753256814487e-002
1.88799134909616e+002	4.04058191393342e-001,-1.79150960663062e-002
1.89234361864485e+002	4.04011107934649e-001,-1.79549479406307e-002
1.89670592121102e+002	4.03963804274004e-001,-1.79948814188991e-002
1.90107827992317e+002	4.03916279368230e-001,-1.80348966153119e-002
1.90546071796312e+002	4.03868532169085e-001,-1.80749936437876e-002
1.90985325856611e+002	4.03820561623238e-001,-1.81151726179584e-002
1.91425592502095e+002	4.03772366672237e-001,-1.81554336511648e-002
1.91866874067016e+002	4.03723946252491e-001,-1.81957768564511e-002
1.92309172891003e+002	4.03675299295238e-001,-1.82362023465605e-002
1.92752491319080e+002	4.03626424726522e-001,-1.82767102339298e-002
1.93196831701679e+002	4.03577321467165e-001,-1.83173006306846e-002
1.93642196394647e+002	4.03527988432740e-001,-1.83579736486340e-002
1.94088587759264e+002	4.03478424533546e-001,-1.83987293992657e-002
1.94536008162253e+002	4.03428628674580e-001,-1.84395679937409e-002
1.94984459975791e+002	4.03378599755509e-001,-1.84804895428883e-002
1.95433945577526e+002	4.03328336670644e-001,-1.85214941572000e-002
1.95884467350585e+002	4.03277838308915e-001,-1.85625819468254e-002
1.96336027683591e+002	4.03227103553838e-001,-1.86037530215657e-002
1.96788628970671e+002	4.03176131283493e-001,-1.86450074908691e-002
1.97242273611472e+002	4.03124920370491e-001,-1.86863454638251e-002
1.97696964011172e+002	4.03073469681952e-001,-1.87277670491584e-002
1.98152702580496e+002	4.03021778079470e-001,-1.87692723552243e-002
1.98609491735723e+002	4.02969844419093e-001,-1.88108614900023e-002
1.99067333898705e+002	4.02917667551286e-001,-1.88525345610907e-002
1.99526231496874e+002	4.02865246320908e-001,-1.88942916757009e-002
1.99986186963260e+002	4.02812579567182e-001,-1.89361329406515e-002
2.00447202736502e+002	4.02759666123665e-001,-1.89780584623626e-002
2.00909281260859e+002	4.02706504818222e-001,-1.90200683468499e-002
2.01372424986225e+002	4.02653094472991e-001,-1.90621626997186e-002
2.01836636368142e+002	4.02599433904361e-001,-1.91043416261576e-002
2.02301917867813e+002	4.02545521922937e-001,-1.91466052309332e-002
2.02768271952114e+002	4.02491357333511e-001,-1.91889536183832e-002
2.03235701093608e+002	4.02436938935037e-001,-1.92313868924109e-002
2.03704207770558e+002	4.02382265520592e-001,-1.92739051564779e-002
2.04173794466939e+002	4.02327335877354e-001,-1.93165085135996e-002
2.04644463672453e+002	4.02272148786570e-001,-1.93591970663370e-002
2.05116217882542e+002	4.02216703023521e-001,-1.94019709167914e-002
2.05589059598400e+002	4.02160997357497e-001,-1.94448301665978e-002
2.06062991326985e+002	4.02105030551762e-001,-1.94877749169181e-002
2.06538015581038e+002	4.02048801363525e-001,-1.95308052684349e-002
2.07014134879090e+002	4.01992308543908e-001,-1.95739213213443e-002
2.07491351745476e+002	4.01935550837916e-001,-1.96171231753497e-002
2.07969668710355e+002	4.01878526984403e-001,-1.96604109296552e-002
2.08449088309714e+002	4.01821235716042e-001,-1.97037846829580e-002
2.08929613085389e+002	4.01763675759294e-001,-1.97472445334423e-002
2.09411245585074e+002	4.01705845834372e-001,-1.97907905787722e-002
2.09893988362338e+002	4.01647744655215e-001,-1.98344229160842e-002
2.10377843976633e+002	4.01589370929448e-001,-1.98781416419808e-002
2.10862814993314e+002	4.01530723358354e-001,-1.99219468525227e-002
2.11348903983650e+002	4.01471800636844e-001,-1.99658386432222e-002
2.11836113524835e+002	4.01412601453415e-001,-2.00098171090359e-002
2.12324446200007e+002	4.01353124490126e-001,-2.00538823443570e-002
2.12813904598256e+002	4.01293368422559e-001,-2.00980344430073e-002
2.13304491314642e+002	4.01233331919788e-001,-2.01422734982320e-002
2.13796208950208e+002	4.01173013644344e-001,-2.01865996026895e-002
2.14289060111990e+002	4.01112412252182e-001,-2.02310128484455e-002
2.14783047413038e+002	4.01051526392645e-001,-2.02755133269641e-002
2.15278173472422e+002	4.00990354708431e-001,-2.03201011291017e-002
2.15774440915251e+002	4.00928895835561e-001,-2.03647763450977e-002
2.16271852372686e+002	4.00867148403340e-001,-2.04095390645672e-002
2.16770410481954e+002	4.00805111034322e-001,-2.04543893764931e-002
2.17270117886359e+002	4.00742782344279e-001,-2.04993273692178e-002
2.17770977235300e+002	4.00680160942162e-001,-2.05443531304351e-002
2.18272991184284e+002	4.00617245430068e-001,-2.05894667471829e-002
2.18776162394939e+002	4.00554034403202e-001,-2.06346683058335e-002
2.19280493535029e+002	4.00490526449841e-001,-2.06799578920864e-002
2.19785987278467e+002	4.00426720151302e-001,-2.07253355909592e-002
2.20292646305330e+002	4.00362614081900e-001,-2.07708014867798e-002
2.20800473301874e+002	4.00298206808915e-001,-2.08163556631775e-002
2.21309470960548e+002	4.00233496892552e-001,-2.08619982030739e-002
2.21819641980006e+002	4.00168482885911e-001,-2.09077291886749e-002
2.22330989065124e+002	4.00103163334941e-001,-2.09535487014619e-002
2.22843514927014e+002	4.00037536778407e-001,-2.09994568221821e-002
2.23357222283037e+002	3.99971601747855e-001,-2.10454536308407e-002
2.23872113856818e+002	3.99905356767567e-001,-2.10915392066907e-002
2.24388192378260e+002	3.99838800354530e-001,-2.11377136282251e-002
2.24905460583562e+002	3.99771931018394e-001,-2.11839769731665e-002
2.25423921215226e+002	3.99704747261436e-001,-2.12303293184584e-002
2.25943577022081e+002	3.99637247578515e-001,-2.12767707402556e-002
2.26464430759289e+002	3.99569430457043e-001,-2.13233013139148e-002
2.26986485188366e+002	3.99501294376939e-001,-2.13699211139859e-002
2.27509743077190e+002	3.99432837810588e-001,-2.14166302142007e-002
2.28034207200025e+002	3.99364059222808e-001,-2.14634286874642e-002
2.28559880337526e+002	3.99294957070807e-001,-2.15103166058455e-002
2.29086765276760e+002	3.99225529804141e-001,-2.15572940405662e-002
2.29614864811219e+002	3.99155775864674e-001,-2.16043610619916e-002
2.30144181740834e+002	3.99085693686542e-001,-2.16515177396208e-002
2.30674718871990e+002	3.99015281696107e-001,-2.16987641420753e-002
2.31206479017542e+002	3.98944538311918e-001,-2.17461003370902e-002
2.31739464996831e+002	3.98873461944672e-001,-2.17935263915032e-002
2.32273679635694e+002	3.98802050997165e-001,-2.18410423712434e-002
2.32809125766484e+002	3.98730303864262e-001,-2.18886483413226e-002
2.33345806228083e+002	3.98658218932844e-001,-2.19363443658223e-002
2.33883723865918e+002	3.98585794581772e-001,-2.19841305078857e-002
2.34422881531975e+002	3.98513029181843e-001,-2.20320068297040e-002
2.34963282084813e+002	3.98439921095745e-001,-2.20799733925078e-002
2.35504928389583e+002	3.98366468678018e-001,-2.21280302565551e-002
2.36047823318040e+002	3.98292670275010e-001,-2.21761774811196e-002
2.36591969748558e+002	3.98218524224831e-001,-2.22244151244808e-002
2.37137370566148e+002	3.98144028857309e-001,-2.22727432439116e-002
2.37684028662470e+002	3.98069182493952e-001,-2.23211618956674e-002
2.38231946935851e+002	3.97993983447895e-001,-2.23696711349740e-002
2.38781128291300e+002	3.97918430023864e-001,-2.24182710160171e-002
2.39331575640521e+002	3.97842520518124e-001,-2.24669615919289e-002
2.39883291901931e+002	3.97766253218440e-001,-2.25157429147780e-002
2.40436280000675e+002	3.97689626404026e-001,-2.25646150355561e-002
2.40990542868641e+002	3.97612638345505e-001,-2.26135780041662e-002
2.41546083444476e+002	3.97535287304859e-001,-2.26626318694110e-002
2.42102904673600e+002	3.97457571535384e-001,-2.27117766789803e-002
2.42661009508223e+002	3.97379489281648e-001,-2.27610124794380e-002
2.43220400907363e+002	3.97301038779434e-001,-2.28103393162104e-002
2.43781081836857e+002	3.97222218255706e-001,-2.28597572335734e-002
2.44343055269379e+002	3.97143025928551e-001,-2.29092662746394e-002
2.44906324184456e+002	3.97063460007137e-001,-2.29588664813444e-002
2.45470891568485e+002	3.96983518691665e-001,-2.30085578944358e-002
2.46036760414744e+002	3.96903200173319e-001,-2.30583405534580e-002
2.46603933723415e+002	3.96822502634220e-001,-2.31082144967409e-002
2.47172414501594e+002	3.96741424247376e-001,-2.31581797613844e-002
2.47742205763310e+002	3.96659963176630e-001,-2.32082363832469e-002
2.48313310529538e+002	3.96578117576619e-001,-2.32583843969307e-002
2.48885731828220e+002	3.96495885592717e-001,-2.33086238357683e-002
2.49459472694277e+002	3.96413265360988e-001,-2.33589547318091e-002
2.50034536169624e+002	3.96330255008135e-001,-2.34093771158049e-002
2.50610925303192e+002	3.96246852651452e-001,-2.34598910171959e-002
2.51188643150939e+002	3.96163056398771e-001,-2.35104964640964e-002
2.51767692775866e+002	3.96078864348410e-001,-2.35611934832812e-002
2.52348077248038e+002	3.95994274589126e-001,-2.36119821001699e-002
2.52929799644595e+002	3.95909285200060e-001,-2.36628623388134e-002
2.53512863049771e+002	3.95823894250685e-001,-2.37138342218782e-002
2.54097270554911e+002	3.95738099800756e-001,-2.37648977706323e-002
2.54683025258485e+002	3.95651899900254e-001,-2.38160530049293e-002
2.55270130266105e+002	3.95565292589337e-001,-2.38672999431946e-002
2.55858588690545e+002	3.95478275898287e-001,-2.39186386024088e-002
2.56448403651752e+002	3.95390847847450e-001,-2.39700689980925e-002
2.57039578276867e+002	3.95303006447191e-001,-2.40215911442915e-002
2.57632115700238e+002	3.95214749697833e-001,-2.40732050535601e-002
2.58226019063440e+002	3.95126075589608e-001,-2.41249107369458e-002
2.58821291515289e+002	3.95036982102596e-001,-2.41767082039730e-002
2.59417936211862e+002	3.94947467206677e-001,-2.42285974626271e-002
2.60015956316507e+002	3.94857528861469e-001,-2.42805785193382e-002
2.60615354999870e+002	3.94767165016278e-001,-2.43326513789642e-002
2.61216135439901e+002	3.94676373610035e-001,-2.43848160447745e-002
2.61818300821878e+002	3.94585152571248e-001,-2.44370725184333e-002
2.62421854338424e+002	3.94493499817938e-001,-2.44894207999830e-002
2.63026799189518e+002	3.94401413257585e-001,-2.45418608878255e-002
2.63633138582518e+002	3.94308890787071e-001,-2.45943927787078e-002
2.64240875732174e+002	3.94215930292619e-001,-2.46470164677018e-002
2.64850013860650e+002	3.94122529649740e-001,-2.46997319481884e-002
2.65460556197534e+002	3.94028686723170e-001,-2.47525392118391e-002
2.66072505979861e+002	3.93934399366811e-001,-2.48054382485985e-002
2.66685866452127e+002	3.93839665423677e-001,-2.48584290466661e-002
2.67300640866311e+002	3.93744482725826e-001,-2.49115115924781e-002
2.67916832481883e+002	3.93648849094310e-001,-2.49646858706887e-002
2.68534444565830e+002	3.93552762339103e-001,-2.50179518641525e-002
2.69153480392671e+002	3.93456220259051e-001,-2.50713095539042e-002
2.69773943244471e+002	3.93359220641806e-001,-2.51247589191418e-002
2.70395836410864e+002	3.93261761263763e-001,-2.51782999372053e-002
2.71019163189063e+002	3.93163839890000e-001,-2.52319325835592e-002
2.71643926883887e+002	3.93065454274218e-001,-2.52856568317724e-002
2.72270130807770e+002	3.92966602158674e-001,-2.53394726534982e-002
2.72897778280783e+002	3.92867281274121e-001,-2.53933800184553e-002
2.73526872630650e+002	3.92767489339743e-001,-2.54473788944073e-002
2.74157417192767e+002	3.92667224063093e-001,-2.55014692471430e-002
2.74789415310218e+002	3.92566483140026e-001,-2.55556510404553e-002
2.75422870333795e+002	3.92465264254637e-001,-2.56099242361215e-002
2.76057785622013e+002	3.92363565079196e-001,-2.56642887938824e-002
2.76694164541130e+002	3.92261383274079e-001,-2.57187446714205e-002
2.77332010465163e+002	3.92158716487708e-001,-2.57732918243407e-002
2.77971326775907e+002	3.92055562356478e-001,-2.58279302061470e-002
2.78612116862955e+002	3.91951918504698e-001,-2.58826597682227e-002
2.79254384123712e+002	3.91847782544517e-001,-2.59374804598070e-002
2.79898131963414e+002	3.91743152075860e-001,-2.59923922279750e-002
2.80543363795149e+002	3.91638024686360e-001,-2.60473950176140e-002
2.81190083039872e+002	3.91532397951290e-001,-2.61024887714023e-002
2.81838293126423e+002	3.91426269433492e-001,-2.61576734297858e-002
2.82487997491549e+002	3.91319636683310e-001,-2.62129489309561e-002
2.83139199579916e+002	3.91212497238521e-001,-2.62683152108268e-002
2.83791902844133e+002	3.91104848624260e-001,-2.63237722030105e-002
2.84446110744769e+002	3.90996688352959e-001,-2.63793198387970e-002
2.85101826750369e+002	3.90888013924265e-001,-2.64349580471262e-002
2.85759054337472e+002	3.90778822824977e-001,-2.64906867545683e-002
2.86417796990636e+002	3.90669112528971e-001,-2.65465058852972e-002
2.87078058202447e+002	3.90558880497126e-001,-2.66024153610666e-002
2.87739841473544e+002	3.90448124177255e-001,-2.66584151011866e-002
2.88403150312638e+002	3.90336841004030e-001,-2.67145050224980e-002
2.89067988236525e+002	3.90225028398907e-001,-2.67706850393478e-002
2.89734358770109e+002	3.90112683770054e-001,-2.68269550635632e-002
2.90402265446422e+002	3.89999804512276e-001,-2.68833150044278e-002
2.91071711806638e+002	3.89886388006939e-001,-2.69397647686546e-002
2.91742701400094e+002	3.89772431621897e-001,-2.69963042603603e-002
2.92415237784310e+002	3.89657932711412e-001,-2.70529333810398e-002
2.93089324525009e+002	3.89542888616079e-001,-2.71096520295392e-002
2.93764965196130e+002	3.89427296662752e-001,-2.71664601020299e-002
2.94442163379853e+002	3.89311154164463e-001,-2.72233574919802e-002
2.95120922666615e+002	3.89194458420346e-001,-2.72803440901303e-002
2.95801246655131e+002	3.89077206715555e-001,-2.73374197844631e-002
2.96483138952411e+002	3.88959396321193e-001,-2.73945844601777e-002
2.97166603173779e+002	3.88841024494223e-001,-2.74518379996608e-002
2.97851642942895e+002	3.88722088477393e-001,-2.75091802824594e-002
2.98538261891772e+002	3.88602585499157e-001,-2.75666111852509e-002
2.99226463660795e+002	3.88482512773591e-001,-2.76241305818160e-002
2.99916251898741e+002	3.88361867500310e-001,-2.76817383430088e-002
3.00607630262799e+002	3.88240646864394e-001,-2.77394343367280e-002
3.01300602418588e+002	3.88118848036293e-001,-2.77972184278868e-002
3.01995172040178e+002	3.87996468171758e-001,-2.78550904783838e-002
3.02691342810106e+002	3.87873504411743e-001,-2.79130503470726e-002
3.03389118419403e+002	3.87749953882333e-001,-2.79710978897314e-002
3.04088502567604e+002	3.87625813694652e-001,-2.80292329590322e-002
3.04789498962774e+002	3.87501080944782e-001,-2.80874554045105e-002
3.05492111321527e+002	3.87375752713672e-001,-2.81457650725332e-002
3.06196343369043e+002	3.87249826067058e-001,-2.82041618062679e-002
3.06902198839091e+002	3.87123298055371e-001,-2.82626454456502e-002
3.07609681474046e+002	3.86996165713652e-001,-2.83212158273527e-002
3.08318795024911e+002	3.86868426061465e-001,-2.83798727847511e-002
3.09029543251334e+002	3.86740076102803e-001,-2.84386161478929e-002
3.09741929921633e+002	3.86611112826006e-001,-2.84974457434635e-002
3.10455958812811e+002	3.86481533203668e-001,-2.85563613947532e-002
3.11171633710577e+002	3.86351334192542e-001,-2.86153629216228e-002
3.11888958409369e+002	3.86220512733459e-001,-2.86744501404711e-002
3.12607936712370e+002	3.86089065751227e-001,-2.87336228641984e-002
3.13328572431533e+002	3.85956990154546e-001,-2.87928809021742e-002
3.14050869387596e+002	3.85824282835908e-001,-2.88522240602001e-002
3.14774831410106e+002	3.85690940671512e-001,-2.89116521404764e-002
3.15500462337437e+002	3.85556960521164e-001,-2.89711649415647e-002
3.16227766016812e+002	3.85422339228182e-001,-2.90307622583526e-002
3.16956746304324e+002	3.85287073619306e-001,-2.90904438820181e-002
3.17687407064951e+002	3.85151160504599e-001,-2.91502095999917e-002
3.18419752172587e+002	3.85014596677348e-001,-2.92100591959199e-002
3.19153785510050e+002	3.84877378913972e-001,-2.92699924496280e-002
3.19889510969114e+002	3.84739503973921e-001,-2.93300091370815e-002
3.20626932450521e+002	3.84600968599578e-001,-2.93901090303494e-002
3.21366053864006e+002	3.84461769516163e-001,-2.94502918975642e-002
3.22106879128317e+002	3.84321903431626e-001,-2.95105575028842e-002
3.22849412171237e+002	3.84181367036555e-001,-2.95709056064533e-002
3.23593656929602e+002	3.84040157004073e-001,-2.96313359643623e-002
3.24339617349323e+002	3.83898269989728e-001,-2.96918483286077e-002
3.25087297385408e+002	3.83755702631406e-001,-2.97524424470531e-002
3.25836701001982e+002	3.83612451549212e-001,-2.98131180633867e-002
3.26587832172309e+002	3.83468513345378e-001,-2.98738749170807e-002
3.27340694878811e+002	3.83323884604153e-001,-2.99347127433508e-002
3.28095293113092e+002	3.83178561891699e-001,-2.99956312731121e-002
3.28851630875956e+002	3.83032541755985e-001,-3.00566302329391e-002
3.29609712177431e+002	3.82885820726681e-001,-3.01177093450208e-002
3.30369541036788e+002	3.82738395315053e-001,-3.01788683271186e-002
3.31131121482564e+002	3.82590262013848e-001,-3.02401068925231e-002
3.31894457552583e+002	3.82441417297193e-001,-3.03014247500091e-002
3.32659553293977e+002	3.82291857620484e-001,-3.03628216037915e-002
3.33426412763208e+002	3.82141579420270e-001,-3.04242971534803e-002
3.34195040026087e+002	3.81990579114151e-001,-3.04858510940359e-002
3.34965439157800e+002	3.81838853100660e-001,-3.05474831157222e-002
3.35737614242927e+002	3.81686397759154e-001,-3.06091929040623e-002
3.36511569375463e+002	3.81533209449697e-001,-3.06709801397883e-002
3.37287308658841e+002	3.81379284512950e-001,-3.07328444987980e-002
3.38064836205954e+002	3.81224619270057e-001,-3.07947856521059e-002
3.38844156139175e+002	3.81069210022526e-001,-3.08568032657939e-002
3.39625272590380e+002	3.80913053052112e-001,-3.09188970009647e-002
3.40408189700973e+002	3.80756144620706e-001,-3.09810665136917e-002
3.41192911621900e+002	3.80598480970213e-001,-3.10433114549691e-002
3.41979442513681e+002	3.80440058322433e-001,-3.11056314706639e-002
3.42767786546422e+002	3.80280872878942e-001,-3.11680262014630e-002
3.43557947899846e+002	3.80120920820975e-001,-3.12304952828247e-002
3.44349930763310e+002	3.79960198309300e-001,-3.12930383449243e-002
3.45143739335828e+002	3.79798701484100e-001,-3.13556550126050e-002
3.45939377826093e+002	3.79636426464849e-001,-3.14183449053244e-002
3.46736850452503e+002	3.79473369350187e-001,-3.14811076371006e-002
3.47536161443177e+002	3.79309526217799e-001,-3.15439428164601e-002
3.48337315035983e+002	3.79144893124284e-001,-3.16068500463828e-002
3.49140315478557e+002	3.78979466105040e-001,-3.16698289242480e-002
3.49945167028328e+002	3.78813241174123e-001,-3.17328790417792e-002
3.50751873952539e+002	3.78646214324128e-001,-3.17959999849884e-002
3.51560440528269e+002	3.78478381526060e-001,-3.18591913341198e-002
