Freq.	V(input)/I(R1)
3.80189396320557e+005	(6.74616693274495e+001dB,-1.75736075016726e+002°)
3.89045144994276e+005	(6.74641695652474e+001dB,-1.75869974475278e+002°)
3.98107170553493e+005	(6.74663666116194e+001dB,-1.76001586985119e+002°)
4.07380277804108e+005	(6.74682675490864e+001dB,-1.76130928524382e+002°)
4.16869383470331e+005	(6.74698791928097e+001dB,-1.76258014442025e+002°)
4.26579518801588e+005	(6.74712081113960e+001dB,-1.76382859370416e+002°)
4.36515832240161e+005	(6.74722606485223e+001dB,-1.76505477143539e+002°)
4.46683592150958e+005	(6.74730429449266e+001dB,-1.76625880728340e+002°)
4.57088189614870e+005	(6.74735609606386e+001dB,-1.76744082165385e+002°)
4.67735141287193e+005	(6.74738204978499e+001dB,-1.76860092519556e+002°)
4.78630092322633e+005	(6.74738272237381e+001dB,-1.76973921842643e+002°)
4.89778819368440e+005	(6.74735866934902e+001dB,-1.77085579146176e+002°)
5.01187233627266e+005	(6.74731043737277e+001dB,-1.77195072385865e+002°)
5.12861383991359e+005	(6.74723856654392e+001dB,-1.77302408458324e+002°)
5.24807460249766e+005	(6.74714359271701e+001dB,-1.77407593207349e+002°)
5.37031796370246e+005	(6.74702604977679e+001dB,-1.77510631445079e+002°)
5.49540873857618e+005	(6.74688647188957e+001dB,-1.77611526982910e+002°)
5.62341325190342e+005	(6.74672539570069e+001dB,-1.77710282675394e+002°)
5.75439937337150e+005	(6.74654336246213e+001dB,-1.77806900475682e+002°)
5.88843655355582e+005	(6.74634092010987e+001dB,-1.77901381504213e+002°)
6.02559586074350e+005	(6.74611862520756e+001dB,-1.77993726127490e+002°)
6.16595001861474e+005	(6.74587704482673e+001dB,-1.78083934050139e+002°)
6.30957344480185e+005	(6.74561675827915e+001dB,-1.78172004417119e+002°)
6.45654229034647e+005	(6.74533835870862e+001dB,-1.78257935927200e+002°)
6.60693448007588e+005	(6.74504245453738e+001dB,-1.78341726956609e+002°)
6.76082975391973e+005	(6.74472967074440e+001dB,-1.78423375692505e+002°)
6.91830970918928e+005	(6.74440064993952e+001dB,-1.78502880274334e+002°)
7.07945784384129e+005	(6.74405605325892e+001dB,-1.78580238944160e+002°)
7.24435960074981e+005	(6.74369656102306e+001dB,-1.78655450202412e+002°)
7.41310241300908e+005	(6.74332287318932e+001dB,-1.78728512970286e+002°)
7.58577575029174e+005	(6.74293570954588e+001dB,-1.78799426755224e+002°)
7.76247116628682e+005	(6.74253580967643e+001dB,-1.78868191820122e+002°)
7.94328234724271e+005	(6.74212393265531e+001dB,-1.78934809353089e+002°)
8.12830516164089e+005	(6.74170085649161e+001dB,-1.78999281636815e+002°)
8.31763771102660e+005	(6.74126737731137e+001dB,-1.79061612216281e+002°)
8.51138038202365e+005	(6.74082430827609e+001dB,-1.79121806062283e+002°)
8.70963589956069e+005	(6.74037247824193e+001dB,-1.79179869729221e+002°)
8.91250938133734e+005	(6.73991273017619e+001dB,-1.79235811506187e+002°)
9.12010839355898e+005	(6.73944591932087e+001dB,-1.79289641558330e+002°)
9.33254300796979e+005	(6.73897291113297e+001dB,-1.79341372057495e+002°)
9.54992586021423e+005	(6.73849457900996e+001dB,-1.79391017301029e+002°)
9.77237220955797e+005	(6.73801180181948e+001dB,-1.79438593815978e+002°)
1.00000000000000e+006	(6.73752546125341e+001dB,-1.79484120448386e+002°)
