Freq.	V(input)/I(R3)
4.67735141287196e+006	(9.52112528758950e+001dB,2.08704276904416e-002°)
4.78630092322636e+006	(9.52116581182607e+001dB,1.79337889199787e-002°)
4.89778819368444e+006	(9.52120327592371e+001dB,1.50895999370967e-002°)
5.01187233627270e+006	(9.52123789563811e+001dB,1.23351915610718e-002°)
5.12861383991362e+006	(9.52126987309168e+001dB,9.66768131259314e-003°)
5.24807460249770e+006	(9.52129939748237e+001dB,7.08401125157358e-003°)
5.37031796370250e+006	(9.52132664576891e+001dB,4.58098212479434e-003°)
5.49540873857621e+006	(9.52135178333237e+001dB,2.15528408223158e-003°)
5.62341325190346e+006	(9.52137496461392e+001dB,-1.96475797003830e-004°)
5.75439937337154e+006	(9.52139633372841e+001dB,-2.47774893991835e-003°)
5.88843655355586e+006	(9.52141602505406e+001dB,-4.69202345717269e-003°)
6.02559586074354e+006	(9.52143416379806e+001dB,-6.84280485652561e-003°)
6.16595001861479e+006	(9.52145086653838e+001dB,-8.93359909588365e-003°)
6.30957344480190e+006	(9.52146624174176e+001dB,-1.09678977890570e-002°)
6.45654229034652e+006	(9.52148039025839e+001dB,-1.29491653886517e-002°)
6.60693448007592e+006	(9.52149340579342e+001dB,-1.48808281789411e-002°)
6.76082975391978e+006	(9.52150537535584e+001dB,-1.67662649219246e-002°)
6.91830970918932e+006	(9.52151637968498e+001dB,-1.86087990077582e-002°)
7.07945784384134e+006	(9.52152649365542e+001dB,-2.04116919711117e-002°)
7.24435960074986e+006	(9.52153578666063e+001dB,-2.21781382424616e-002°)
7.41310241300913e+006	(9.52154432297604e+001dB,-2.39112610126982e-002°)
7.58577575029179e+006	(9.52155216210215e+001dB,-2.56141090971589e-002°)
7.76247116628687e+006	(9.52155935908838e+001dB,-2.72896546936480e-002°)
7.94328234724277e+006	(9.52156596483830e+001dB,-2.89407919358291e-002°)
8.12830516164094e+006	(9.52157202639695e+001dB,-3.05703361521424e-002°)
8.31763771102666e+006	(9.52157758722101e+001dB,-3.21810237461008e-002°)
8.51138038202371e+006	(9.52158268743250e+001dB,-3.37755126213869e-002°)
8.70963589956075e+006	(9.52158736405675e+001dB,-3.53563830816269e-002°)
8.91250938133740e+006	(9.52159165124538e+001dB,-3.69261391403646e-002°)
9.12010839355904e+006	(9.52159558048500e+001dB,-3.84872101829876e-002°)
9.33254300796985e+006	(9.52159918079233e+001dB,-4.00419529275074e-002°)
9.54992586021430e+006	(9.52160247889645e+001dB,-4.15926536363952e-002°)
9.77237220955804e+006	(9.52160549940887e+001dB,-4.31415305362597e-002°)
1.00000000000000e+007	(9.52160826498207e+001dB,-4.46907364067457e-002°)
