Freq.	V(input)/I(R1666)
4.36515832240161e+004	(6.51065236052831e+001dB,-1.79998917140369e+002°)
4.46683592150958e+004	(6.51065236061009e+001dB,-1.79998891703962e+002°)
4.57088189614870e+004	(6.51065236069573e+001dB,-1.79998865679865e+002°)
4.67735141287193e+004	(6.51065236078541e+001dB,-1.79998839054277e+002°)
4.78630092322633e+004	(6.51065236087933e+001dB,-1.79998811813076e+002°)
4.89778819368441e+004	(6.51065236097767e+001dB,-1.79998783941814e+002°)
5.01187233627267e+004	(6.51065236108065e+001dB,-1.79998755425708e+002°)
5.12861383991359e+004	(6.51065236118849e+001dB,-1.79998726249635e+002°)
5.24807460249767e+004	(6.51065236130142e+001dB,-1.79998696398117e+002°)
5.37031796370247e+004	(6.51065236141967e+001dB,-1.79998665855322e+002°)
5.49540873857619e+004	(6.51065236154351e+001dB,-1.79998634605049e+002°)
5.62341325190343e+004	(6.51065236167318e+001dB,-1.79998602630722e+002°)
5.75439937337151e+004	(6.51065236180898e+001dB,-1.79998569915380e+002°)
5.88843655355583e+004	(6.51065236195119e+001dB,-1.79998536441669e+002°)
6.02559586074351e+004	(6.51065236210010e+001dB,-1.79998502191832e+002°)
6.16595001861475e+004	(6.51065236225605e+001dB,-1.79998467147701e+002°)
6.30957344480186e+004	(6.51065236241936e+001dB,-1.79998431290685e+002°)
6.45654229034648e+004	(6.51065236259037e+001dB,-1.79998394601761e+002°)
6.60693448007589e+004	(6.51065236276946e+001dB,-1.79998357061466e+002°)
6.76082975391974e+004	(6.51065236295701e+001dB,-1.79998318649882e+002°)
6.91830970918929e+004	(6.51065236315341e+001dB,-1.79998279346632e+002°)
7.07945784384130e+004	(6.51065236335908e+001dB,-1.79998239130861e+002°)
7.24435960074982e+004	(6.51065236357447e+001dB,-1.79998197981232e+002°)
7.41310241300909e+004	(6.51065236380003e+001dB,-1.79998155875911e+002°)
7.58577575029175e+004	(6.51065236403624e+001dB,-1.79998112792556e+002°)
7.76247116628683e+004	(6.51065236428361e+001dB,-1.79998068708306e+002°)
7.94328234724272e+004	(6.51065236454267e+001dB,-1.79998023599767e+002°)
8.12830516164090e+004	(6.51065236481397e+001dB,-1.79997977443002e+002°)
8.31763771102661e+004	(6.51065236509809e+001dB,-1.79997930213514e+002°)
8.51138038202367e+004	(6.51065236539563e+001dB,-1.79997881886238e+002°)
8.70963589956071e+004	(6.51065236570725e+001dB,-1.79997832435525e+002°)
8.91250938133735e+004	(6.51065236603359e+001dB,-1.79997781835127e+002°)
9.12010839355899e+004	(6.51065236637536e+001dB,-1.79997730058186e+002°)
9.33254300796980e+004	(6.51065236673329e+001dB,-1.79997677077218e+002°)
9.54992586021425e+004	(6.51065236710815e+001dB,-1.79997622864097e+002°)
9.77237220955799e+004	(6.51065236750074e+001dB,-1.79997567390043e+002°)
9.99999999999988e+004	(6.51065236791191e+001dB,-1.79997510625603e+002°)
1.02329299228074e+005	(6.51065236834253e+001dB,-1.79997452540638e+002°)
1.04712854805089e+005	(6.51065236879354e+001dB,-1.79997393104307e+002°)
1.07151930523759e+005	(6.51065236926589e+001dB,-1.79997332285048e+002°)
1.09647819614317e+005	(6.51065236976061e+001dB,-1.79997270050562e+002°)
1.12201845430195e+005	(6.51065237027876e+001dB,-1.79997206367796e+002°)
1.14815362149687e+005	(6.51065237082145e+001dB,-1.79997141202926e+002°)
1.17489755493952e+005	(6.51065237138985e+001dB,-1.79997074521338e+002°)
1.20226443461740e+005	(6.51065237198519e+001dB,-1.79997006287608e+002°)
1.23026877081237e+005	(6.51065237260876e+001dB,-1.79996936465486e+002°)
1.25892541179415e+005	(6.51065237326189e+001dB,-1.79996865017873e+002°)
1.28824955169312e+005	(6.51065237394600e+001dB,-1.79996791906804e+002°)
1.31825673855639e+005	(6.51065237466257e+001dB,-1.79996717093424e+002°)
1.34896288259164e+005	(6.51065237541314e+001dB,-1.79996640537972e+002°)
1.38038426460287e+005	(6.51065237619935e+001dB,-1.79996562199754e+002°)
1.41253754462274e+005	(6.51065237702289e+001dB,-1.79996482037124e+002°)
1.44543977074591e+005	(6.51065237788557e+001dB,-1.79996400007461e+002°)
1.47910838816819e+005	(6.51065237878924e+001dB,-1.79996316067147e+002°)
1.51356124843619e+005	(6.51065237973587e+001dB,-1.79996230171539e+002°)
1.54881661891246e+005	(6.51065238072754e+001dB,-1.79996142274951e+002°)
1.58489319246109e+005	(6.51065238176638e+001dB,-1.79996052330623e+002°)
1.62181009735891e+005	(6.51065238285469e+001dB,-1.79995960290699e+002°)
1.65958690743754e+005	(6.51065238399483e+001dB,-1.79995866106201e+002°)
1.69824365246172e+005	(6.51065238518929e+001dB,-1.79995769727000e+002°)
1.73780082874935e+005	(6.51065238644071e+001dB,-1.79995671101790e+002°)
1.77827941003890e+005	(6.51065238775182e+001dB,-1.79995570178060e+002°)
1.81970085860996e+005	(6.51065238912550e+001dB,-1.79995466902064e+002°)
1.86208713666284e+005	(6.51065239056478e+001dB,-1.79995361218792e+002°)
1.90546071796322e+005	(6.51065239207285e+001dB,-1.79995253071940e+002°)
1.94984459975802e+005	(6.51065239365302e+001dB,-1.79995142403879e+002°)
1.99526231496885e+005	(6.51065239530879e+001dB,-1.79995029155621e+002°)
2.04173794466950e+005	(6.51065239704385e+001dB,-1.79994913266789e+002°)
2.08929613085401e+005	(6.51065239886204e+001dB,-1.79994794675583e+002°)
2.13796208950220e+005	(6.51065240076742e+001dB,-1.79994673318743e+002°)
2.18776162394952e+005	(6.51065240276424e+001dB,-1.79994549131516e+002°)
2.23872113856831e+005	(6.51065240485697e+001dB,-1.79994422047620e+002°)
2.29086765276774e+005	(6.51065240705030e+001dB,-1.79994291999205e+002°)
2.34422881531989e+005	(6.51065240934916e+001dB,-1.79994158916816e+002°)
2.39883291901946e+005	(6.51065241175873e+001dB,-1.79994022729353e+002°)
2.45470891568500e+005	(6.51065241428447e+001dB,-1.79993883364032e+002°)
2.51188643150955e+005	(6.51065241693210e+001dB,-1.79993740746342e+002°)
2.57039578276883e+005	(6.51065241970763e+001dB,-1.79993594800004e+002°)
2.63026799189535e+005	(6.51065242261741e+001dB,-1.79993445446927e+002°)
2.69153480392688e+005	(6.51065242566808e+001dB,-1.79993292607163e+002°)
2.75422870333813e+005	(6.51065242886665e+001dB,-1.79993136198860e+002°)
2.81838293126442e+005	(6.51065243222049e+001dB,-1.79992976138217e+002°)
2.88403150312657e+005	(6.51065243573735e+001dB,-1.79992812339433e+002°)
2.95120922666635e+005	(6.51065243942540e+001dB,-1.79992644714659e+002°)
3.01995172040197e+005	(6.51065244329322e+001dB,-1.79992473173946e+002°)
3.09029543251355e+005	(6.51065244734988e+001dB,-1.79992297625191e+002°)
3.16227766016834e+005	(6.51065245160488e+001dB,-1.79992117974085e+002°)
3.23593656929624e+005	(6.51065245606829e+001dB,-1.79991934124054e+002°)
3.31131121482586e+005	(6.51065246075068e+001dB,-1.79991745976205e+002°)
3.38844156139198e+005	(6.51065246566320e+001dB,-1.79991553429265e+002°)
3.46736850452527e+005	(6.51065247081761e+001dB,-1.79991356379520e+002°)
3.54813389233570e+005	(6.51065247622632e+001dB,-1.79991154720751e+002°)
3.63078054770096e+005	(6.51065248190240e+001dB,-1.79990948344173e+002°)
3.71535229097167e+005	(6.51065248785967e+001dB,-1.79990737138365e+002°)
3.80189396320556e+005	(6.51065249411269e+001dB,-1.79990520989203e+002°)
3.89045144994275e+005	(6.51065250067686e+001dB,-1.79990299779790e+002°)
3.98107170553492e+005	(6.51065250756842e+001dB,-1.79990073390379e+002°)
4.07380277804107e+005	(6.51065251480455e+001dB,-1.79989841698305e+002°)
4.16869383470329e+005	(6.51065252240340e+001dB,-1.79989604577900e+002°)
4.26579518801586e+005	(6.51065253038416e+001dB,-1.79989361900417e+002°)
4.36515832240160e+005	(6.51065253876713e+001dB,-1.79989113533946e+002°)
4.46683592150957e+005	(6.51065254757377e+001dB,-1.79988859343332e+002°)
4.57088189614868e+005	(6.51065255682684e+001dB,-1.79988599190079e+002°)
4.67735141287191e+005	(6.51065256655038e+001dB,-1.79988332932267e+002°)
4.78630092322631e+005	(6.51065257676992e+001dB,-1.79988060424453e+002°)
4.89778819368439e+005	(6.51065258751246e+001dB,-1.79987781517577e+002°)
5.01187233627265e+005	(6.51065259880665e+001dB,-1.79987496058856e+002°)
5.12861383991357e+005	(6.51065261068289e+001dB,-1.79987203891684e+002°)
5.24807460249765e+005	(6.51065262317342e+001dB,-1.79986904855524e+002°)
5.37031796370245e+005	(6.51065263631246e+001dB,-1.79986598785793e+002°)
5.49540873857616e+005	(6.51065265013637e+001dB,-1.79986285513747e+002°)
5.62341325190341e+005	(6.51065266468377e+001dB,-1.79985964866363e+002°)
5.75439937337148e+005	(6.51065267999573e+001dB,-1.79985636666212e+002°)
5.88843655355580e+005	(6.51065269611592e+001dB,-1.79985300731329e+002°)
6.02559586074349e+005	(6.51065271309082e+001dB,-1.79984956875082e+002°)
6.16595001861473e+005	(6.51065273096989e+001dB,-1.79984604906027e+002°)
6.30957344480184e+005	(6.51065274980584e+001dB,-1.79984244627770e+002°)
6.45654229034646e+005	(6.51065276965482e+001dB,-1.79983875838808e+002°)
6.60693448007586e+005	(6.51065279057671e+001dB,-1.79983498332381e+002°)
6.76082975391971e+005	(6.51065281263539e+001dB,-1.79983111896301e+002°)
6.91830970918926e+005	(6.51065283589905e+001dB,-1.79982716312787e+002°)
7.07945784384127e+005	(6.51065286044048e+001dB,-1.79982311358287e+002°)
7.24435960074979e+005	(6.51065288633750e+001dB,-1.79981896803292e+002°)
7.41310241300906e+005	(6.51065291367327e+001dB,-1.79981472412148e+002°)
7.58577575029172e+005	(6.51065294253677e+001dB,-1.79981037942850e+002°)
7.76247116628680e+005	(6.51065297302321e+001dB,-1.79980593146836e+002°)
7.94328234724269e+005	(6.51065300523455e+001dB,-1.79980137768768e+002°)
8.12830516164087e+005	(6.51065303928005e+001dB,-1.79979671546305e+002°)
8.31763771102658e+005	(6.51065307527680e+001dB,-1.79979194209861e+002°)
8.51138038202363e+005	(6.51065311335044e+001dB,-1.79978705482358e+002°)
8.70963589956067e+005	(6.51065315363578e+001dB,-1.79978205078966e+002°)
8.91250938133732e+005	(6.51065319627759e+001dB,-1.79977692706827e+002°)
9.12010839355895e+005	(6.51065324143142e+001dB,-1.79977168064768e+002°)
9.33254300796976e+005	(6.51065328926447e+001dB,-1.79976630843005e+002°)
9.54992586021421e+005	(6.51065333995661e+001dB,-1.79976080722826e+002°)
9.77237220955795e+005	(6.51065339370140e+001dB,-1.79975517376259e+002°)
1.00000000000000e+006	(6.51065345070727e+001dB,-1.79974940465729e+002°)
