Freq.	V(output)/V(input)
6.60693448007590e+004	(3.16378104916249e+001dB,-1.34736092767761e+002°)
6.76082975391975e+004	(3.17953359806432e+001dB,-1.35780506792347e+002°)
6.91830970918930e+004	(3.19505017791414e+001dB,-1.36847652677113e+002°)
7.07945784384131e+004	(3.21031791654345e+001dB,-1.37937772977365e+002°)
7.24435960074983e+004	(3.22532338155828e+001dB,-1.39051081572612e+002°)
7.41310241300911e+004	(3.24005258206050e+001dB,-1.40187760025710e+002°)
7.58577575029177e+004	(3.25449097495335e+001dB,-1.41347953746736e+002°)
7.76247116628685e+004	(3.26862347643229e+001dB,-1.42531767979380e+002°)
7.94328234724274e+004	(3.28243447927507e+001dB,-1.43739263633813e+002°)
8.12830516164092e+004	(3.29590787654483e+001dB,-1.44970452996782e+002°)
8.31763771102663e+004	(3.30902709230523e+001dB,-1.46225295357011e+002°)
8.51138038202369e+004	(3.32177511991468e+001dB,-1.47503692591750e+002°)
8.70963589956073e+004	(3.33413456841340e+001dB,-1.48805484768414e+002°)
8.91250938133737e+004	(3.34608771744238e+001dB,-1.50130445823385e+002°)
9.12010839355901e+004	(3.35761658103236e+001dB,-1.51478279388000e+002°)
9.33254300796982e+004	(3.36870298047476e+001dB,-1.52848614839256e+002°)
9.54992586021427e+004	(3.37932862633251e+001dB,-1.54241003659371e+002°)
9.77237220955802e+004	(3.38947520946867e+001dB,-1.55654916193758e+002°)
9.99999999999991e+004	(3.39912450076514e+001dB,-1.57089738900698e+002°)
1.02329299228074e+005	(3.40825845897678e+001dB,-1.58544772187696e+002°)
1.04712854805089e+005	(3.41685934592176e+001dB,-1.60019228928629e+002°)
1.07151930523760e+005	(3.42490984795409e+001dB,-1.61512233752174e+002°)
1.09647819614317e+005	(3.43239320240638e+001dB,-1.63022823185109e+002°)
1.12201845430195e+005	(3.43929332744004e+001dB,-1.64549946723905e+002°)
1.14815362149687e+005	(3.44559495350685e+001dB,-1.66092468894410e+002°)
1.17489755493952e+005	(3.45128375442124e+001dB,-1.67649172342450e+002°)
1.20226443461740e+005	(3.45634647587884e+001dB,-1.69218761978200e+002°)
1.23026877081237e+005	(3.46077105914442e+001dB,-1.70799870174526e+002°)
1.25892541179416e+005	(3.46454675758145e+001dB,-1.72391062994967e+002°)
1.28824955169312e+005	(3.46766424371330e+001dB,-1.73990847401289e+002°)
1.31825673855639e+005	(3.47011570459826e+001dB,-1.75597679364646e+002°)
1.34896288259164e+005	(3.47189492346844e+001dB,-1.77209972779294e+002°)
1.38038426460287e+005	(3.47299734582337e+001dB,-1.78826109054662e+002°)
1.41253754462274e+005	(3.47342012847845e+001dB,1.79555552758596e+002°)
1.44543977074591e+005	(3.47316217043469e+001dB,1.77936665469250e+002°)
1.47910838816819e+005	(3.47222412484756e+001dB,1.76318883045076e+002°)
1.51356124843619e+005	(3.47060839181293e+001dB,1.74703849889902e+002°)
1.54881661891247e+005	(3.46831909213982e+001dB,1.73093190277370e+002°)
1.58489319246110e+005	(3.46536202272426e+001dB,1.71488498115727e+002°)
1.62181009735891e+005	(3.46174459455858e+001dB,1.69891327207670e+002°)
1.65958690743754e+005	(3.45747575478988e+001dB,1.68303182154091e+002°)
1.69824365246173e+005	(3.45256589456524e+001dB,1.66725510031275e+002°)
1.73780082874936e+005	(3.44702674466043e+001dB,1.65159692948593e+002°)
1.77827941003890e+005	(3.44087126107508e+001dB,1.63607041569036e+002°)
1.81970085860996e+005	(3.43411350288817e+001dB,1.62068789649137e+002°)
1.86208713666285e+005	(3.42676850470400e+001dB,1.60546089628977e+002°)
1.90546071796323e+005	(3.41885214598404e+001dB,1.59040009278008e+002°)
1.94984459975802e+005	(3.41038101946260e+001dB,1.57551529379302e+002°)
1.99526231496886e+005	(3.40137230069175e+001dB,1.56081542414088e+002°)
2.04173794466951e+005	(3.39184362056592e+001dB,1.54630852190722e+002°)
2.08929613085402e+005	(3.38181294244912e+001dB,1.53200174347738e+002°)
2.13796208950221e+005	(3.37129844528025e+001dB,1.51790137649604e+002°)
2.18776162394953e+005	(3.36031841377502e+001dB,1.50401285986131e+002°)
2.23872113856832e+005	(3.34889113658639e+001dB,1.49034080982008e+002°)
2.29086765276775e+005	(3.33703481303783e+001dB,1.47688905121490e+002°)
2.34422881531990e+005	(3.32476746881177e+001dB,1.46366065294280e+002°)
2.39883291901946e+005	(3.31210688076425e+001dB,1.45065796671978e+002°)
2.45470891568500e+005	(3.29907051085032e+001dB,1.43788266829440e+002°)
2.51188643150955e+005	(3.28567544898404e+001dB,1.42533580031807e+002°)
2.57039578276884e+005	(3.27193836452384e+001dB,1.41301781615215e+002°)
2.63026799189535e+005	(3.25787546596690e+001dB,1.40092862397121e+002°)
2.69153480392689e+005	(3.24350246835514e+001dB,1.38906763060263e+002°)
2.75422870333814e+005	(3.22883456783696e+001dB,1.37743378462419e+002°)
2.81838293126442e+005	(3.21388642279191e+001dB,1.36602561831958e+002°)
2.88403150312657e+005	(3.19867214090653e+001dB,1.35484128816683e+002°)
2.95120922666635e+005	(3.18320527158616e+001dB,1.34387861360351e+002°)
3.01995172040198e+005	(3.16749880309733e+001dB,1.33313511387594e+002°)
3.09029543251356e+005	(3.15156516385489e+001dB,1.32260804283613e+002°)
3.16227766016834e+005	(3.13541622729578e+001dB,1.31229442159976e+002°)
3.23593656929625e+005	(3.11906331981521e+001dB,1.30219106902161e+002°)
3.31131121482587e+005	(3.10251723127786e+001dB,1.29229462998122e+002°)
3.38844156139199e+005	(3.08578822765691e+001dB,1.28260160150221e+002°)
