Freq.	V(output)/V(input)
4.32215164232564e+004	(2.95956566436979e+001dB,-9.01989075638548e+001°)
4.32314696910660e+004	(2.95980674085196e+001dB,-9.01989536164725e+001°)
4.32414252509641e+004	(2.96004783819910e+001dB,-9.01989996798897e+001°)
4.32513831034785e+004	(2.96028895642280e+001dB,-9.01990457541090e+001°)
4.32613432491372e+004	(2.96053009553466e+001dB,-9.01990918391330e+001°)
4.32713056884682e+004	(2.96077125554626e+001dB,-9.01991379349645e+001°)
4.32812704219998e+004	(2.96101243646923e+001dB,-9.01991840416061e+001°)
4.32912374502603e+004	(2.96125363831518e+001dB,-9.01992301590603e+001°)
4.33012067737780e+004	(2.96149486109573e+001dB,-9.01992762873300e+001°)
4.33111783930817e+004	(2.96173610482251e+001dB,-9.01993224264178e+001°)
4.33211523086998e+004	(2.96197736950716e+001dB,-9.01993685763263e+001°)
4.33311285211614e+004	(2.96221865516134e+001dB,-9.01994147370581e+001°)
4.33411070309953e+004	(2.96245996179668e+001dB,-9.01994609086159e+001°)
4.33510878387305e+004	(2.96270128942486e+001dB,-9.01995070910024e+001°)
4.33610709448962e+004	(2.96294263805754e+001dB,-9.01995532842202e+001°)
4.33710563500217e+004	(2.96318400770639e+001dB,-9.01995994882721e+001°)
4.33810440546364e+004	(2.96342539838311e+001dB,-9.01996457031606e+001°)
4.33910340592700e+004	(2.96366681009938e+001dB,-9.01996919288885e+001°)
4.34010263644519e+004	(2.96390824286691e+001dB,-9.01997381654583e+001°)
4.34110209707121e+004	(2.96414969669739e+001dB,-9.01997844128728e+001°)
4.34210178785803e+004	(2.96439117160254e+001dB,-9.01998306711346e+001°)
4.34310170885867e+004	(2.96463266759409e+001dB,-9.01998769402463e+001°)
4.34410186012614e+004	(2.96487418468376e+001dB,-9.01999232202107e+001°)
4.34510224171346e+004	(2.96511572288329e+001dB,-9.01999695110305e+001°)
4.34610285367368e+004	(2.96535728220442e+001dB,-9.02000158127082e+001°)
4.34710369605985e+004	(2.96559886265890e+001dB,-9.02000621252466e+001°)
4.34810476892502e+004	(2.96584046425850e+001dB,-9.02001084486483e+001°)
4.34910607232228e+004	(2.96608208701497e+001dB,-9.02001547829160e+001°)
4.35010760630471e+004	(2.96632373094010e+001dB,-9.02002011280523e+001°)
4.35110937092542e+004	(2.96656539604567e+001dB,-9.02002474840600e+001°)
4.35211136623752e+004	(2.96680708234346e+001dB,-9.02002938509417e+001°)
4.35311359229412e+004	(2.96704878984527e+001dB,-9.02003402287001e+001°)
4.35411604914837e+004	(2.96729051856291e+001dB,-9.02003866173378e+001°)
4.35511873685343e+004	(2.96753226850819e+001dB,-9.02004330168575e+001°)
4.35612165546244e+004	(2.96777403969293e+001dB,-9.02004794272619e+001°)
4.35712480502858e+004	(2.96801583212896e+001dB,-9.02005258485538e+001°)
4.35812818560504e+004	(2.96825764582811e+001dB,-9.02005722807356e+001°)
4.35913179724502e+004	(2.96849948080222e+001dB,-9.02006187238103e+001°)
4.36013564000173e+004	(2.96874133706314e+001dB,-9.02006651777803e+001°)
4.36113971392838e+004	(2.96898321462274e+001dB,-9.02007116426484e+001°)
4.36214401907822e+004	(2.96922511349288e+001dB,-9.02007581184173e+001°)
4.36314855550450e+004	(2.96946703368543e+001dB,-9.02008046050896e+001°)
4.36415332326046e+004	(2.96970897521227e+001dB,-9.02008511026681e+001°)
4.36515832239939e+004	(2.96995093808530e+001dB,-9.02008976111553e+001°)
4.36616355297457e+004	(2.97019292231640e+001dB,-9.02009441305541e+001°)
4.36716901503929e+004	(2.97043492791748e+001dB,-9.02009906608670e+001°)
4.36817470864686e+004	(2.97067695490046e+001dB,-9.02010372020969e+001°)
4.36918063385061e+004	(2.97091900327725e+001dB,-9.02010837542463e+001°)
4.37018679070386e+004	(2.97116107305978e+001dB,-9.02011303173179e+001°)
4.37119317925997e+004	(2.97140316425998e+001dB,-9.02011768913144e+001°)
4.37219979957228e+004	(2.97164527688981e+001dB,-9.02012234762386e+001°)
4.37320665169417e+004	(2.97188741096119e+001dB,-9.02012700720930e+001°)
4.37421373567903e+004	(2.97212956648611e+001dB,-9.02013166788805e+001°)
4.37522105158024e+004	(2.97237174347652e+001dB,-9.02013632966035e+001°)
4.37622859945122e+004	(2.97261394194439e+001dB,-9.02014099252650e+001°)
4.37723637934538e+004	(2.97285616190170e+001dB,-9.02014565648676e+001°)
4.37824439131615e+004	(2.97309840336046e+001dB,-9.02015032154140e+001°)
4.37925263541698e+004	(2.97334066633264e+001dB,-9.02015498769068e+001°)
4.38026111170132e+004	(2.97358295083026e+001dB,-9.02015965493487e+001°)
4.38126982022265e+004	(2.97382525686533e+001dB,-9.02016432327424e+001°)
4.38227876103444e+004	(2.97406758444986e+001dB,-9.02016899270907e+001°)
4.38328793419018e+004	(2.97430993359589e+001dB,-9.02017366323962e+001°)
4.38429733974339e+004	(2.97455230431545e+001dB,-9.02017833486617e+001°)
4.38530697774757e+004	(2.97479469662059e+001dB,-9.02018300758898e+001°)
4.38631684825626e+004	(2.97503711052335e+001dB,-9.02018768140832e+001°)
4.38732695132301e+004	(2.97527954603580e+001dB,-9.02019235632446e+001°)
4.38833728700136e+004	(2.97552200317000e+001dB,-9.02019703233767e+001°)
4.38934785534488e+004	(2.97576448193802e+001dB,-9.02020170944823e+001°)
4.39035865640716e+004	(2.97600698235196e+001dB,-9.02020638765640e+001°)
4.39136969024177e+004	(2.97624950442389e+001dB,-9.02021106696245e+001°)
4.39238095690234e+004	(2.97649204816592e+001dB,-9.02021574736666e+001°)
4.39339245644247e+004	(2.97673461359015e+001dB,-9.02022042886929e+001°)
4.39440418891579e+004	(2.97697720070869e+001dB,-9.02022511147062e+001°)
4.39541615437595e+004	(2.97721980953368e+001dB,-9.02022979517092e+001°)
4.39642835287659e+004	(2.97746244007723e+001dB,-9.02023447997044e+001°)
4.39744078447139e+004	(2.97770509235148e+001dB,-9.02023916586948e+001°)
4.39845344921402e+004	(2.97794776636859e+001dB,-9.02024385286828e+001°)
4.39946634715816e+004	(2.97819046214069e+001dB,-9.02024854096714e+001°)
4.40047947835754e+004	(2.97843317967996e+001dB,-9.02025323016632e+001°)
4.40149284286585e+004	(2.97867591899856e+001dB,-9.02025792046609e+001°)
4.40250644073683e+004	(2.97891868010868e+001dB,-9.02026261186672e+001°)
4.40352027202421e+004	(2.97916146302248e+001dB,-9.02026730436848e+001°)
4.40453433678176e+004	(2.97940426775217e+001dB,-9.02027199797165e+001°)
4.40554863506323e+004	(2.97964709430995e+001dB,-9.02027669267649e+001°)
4.40656316692240e+004	(2.97988994270802e+001dB,-9.02028138848328e+001°)
4.40757793241306e+004	(2.98013281295860e+001dB,-9.02028608539228e+001°)
4.40859293158901e+004	(2.98037570507392e+001dB,-9.02029078340378e+001°)
4.40960816450407e+004	(2.98061861906621e+001dB,-9.02029548251804e+001°)
4.41062363121206e+004	(2.98086155494770e+001dB,-9.02030018273533e+001°)
4.41163933176682e+004	(2.98110451273065e+001dB,-9.02030488405593e+001°)
4.41265526622221e+004	(2.98134749242731e+001dB,-9.02030958648010e+001°)
4.41367143463208e+004	(2.98159049404995e+001dB,-9.02031429000813e+001°)
4.41468783705032e+004	(2.98183351761083e+001dB,-9.02031899464027e+001°)
4.41570447353081e+004	(2.98207656312224e+001dB,-9.02032370037681e+001°)
4.41672134412745e+004	(2.98231963059647e+001dB,-9.02032840721801e+001°)
4.41773844889416e+004	(2.98256272004580e+001dB,-9.02033311516416e+001°)
4.41875578788486e+004	(2.98280583148256e+001dB,-9.02033782421551e+001°)
4.41977336115350e+004	(2.98304896491904e+001dB,-9.02034253437234e+001°)
4.42079116875401e+004	(2.98329212036756e+001dB,-9.02034724563494e+001°)
4.42180921074037e+004	(2.98353529784046e+001dB,-9.02035195800356e+001°)
4.42282748716655e+004	(2.98377849735007e+001dB,-9.02035667147848e+001°)
4.42384599808653e+004	(2.98402171890874e+001dB,-9.02036138605997e+001°)
4.42486474355433e+004	(2.98426496252882e+001dB,-9.02036610174831e+001°)
4.42588372362394e+004	(2.98450822822265e+001dB,-9.02037081854377e+001°)
4.42690293834940e+004	(2.98475151600263e+001dB,-9.02037553644662e+001°)
4.42792238778475e+004	(2.98499482588111e+001dB,-9.02038025545714e+001°)
4.42894207198403e+004	(2.98523815787050e+001dB,-9.02038497557560e+001°)
4.42996199100131e+004	(2.98548151198316e+001dB,-9.02038969680227e+001°)
4.43098214489066e+004	(2.98572488823152e+001dB,-9.02039441913743e+001°)
4.43200253370617e+004	(2.98596828662797e+001dB,-9.02039914258135e+001°)
4.43302315750194e+004	(2.98621170718494e+001dB,-9.02040386713430e+001°)
4.43404401633208e+004	(2.98645514991484e+001dB,-9.02040859279655e+001°)
4.43506511025072e+004	(2.98669861483011e+001dB,-9.02041331956839e+001°)
4.43608643931199e+004	(2.98694210194319e+001dB,-9.02041804745008e+001°)
4.43710800357005e+004	(2.98718561126654e+001dB,-9.02042277644189e+001°)
4.43812980307905e+004	(2.98742914281260e+001dB,-9.02042750654411e+001°)
4.43915183789318e+004	(2.98767269659384e+001dB,-9.02043223775701e+001°)
4.44017410806661e+004	(2.98791627262273e+001dB,-9.02043697008085e+001°)
4.44119661365355e+004	(2.98815987091177e+001dB,-9.02044170351592e+001°)
4.44221935470821e+004	(2.98840349147343e+001dB,-9.02044643806248e+001°)
4.44324233128482e+004	(2.98864713432021e+001dB,-9.02045117372083e+001°)
4.44426554343761e+004	(2.98889079946462e+001dB,-9.02045591049121e+001°)
4.44528899122083e+004	(2.98913448691918e+001dB,-9.02046064837392e+001°)
4.44631267468875e+004	(2.98937819669640e+001dB,-9.02046538736922e+001°)
4.44733659389563e+004	(2.98962192880882e+001dB,-9.02047012747740e+001°)
4.44836074889577e+004	(2.98986568326898e+001dB,-9.02047486869872e+001°)
4.44938513974346e+004	(2.99010946008941e+001dB,-9.02047961103346e+001°)
4.45040976649303e+004	(2.99035325928268e+001dB,-9.02048435448190e+001°)
4.45143462919878e+004	(2.99059708086136e+001dB,-9.02048909904430e+001°)
4.45245972791507e+004	(2.99084092483800e+001dB,-9.02049384472095e+001°)
4.45348506269623e+004	(2.99108479122520e+001dB,-9.02049859151212e+001°)
4.45451063359664e+004	(2.99132868003553e+001dB,-9.02050333941809e+001°)
4.45553644067066e+004	(2.99157259128160e+001dB,-9.02050808843913e+001°)
4.45656248397268e+004	(2.99181652497601e+001dB,-9.02051283857551e+001°)
4.45758876355711e+004	(2.99206048113137e+001dB,-9.02051758982752e+001°)
4.45861527947836e+004	(2.99230445976030e+001dB,-9.02052234219542e+001°)
4.45964203179084e+004	(2.99254846087543e+001dB,-9.02052709567950e+001°)
4.46066902054900e+004	(2.99279248448940e+001dB,-9.02053185028003e+001°)
4.46169624580729e+004	(2.99303653061486e+001dB,-9.02053660599727e+001°)
4.46272370762017e+004	(2.99328059926445e+001dB,-9.02054136283152e+001°)
4.46375140604211e+004	(2.99352469045084e+001dB,-9.02054612078305e+001°)
4.46477934112761e+004	(2.99376880418671e+001dB,-9.02055087985213e+001°)
4.46580751293116e+004	(2.99401294048472e+001dB,-9.02055564003904e+001°)
4.46683592150727e+004	(2.99425709935757e+001dB,-9.02056040134405e+001°)
4.46786456691048e+004	(2.99450128081795e+001dB,-9.02056516376745e+001°)
4.46889344919531e+004	(2.99474548487856e+001dB,-9.02056992730950e+001°)
4.46992256841632e+004	(2.99498971155212e+001dB,-9.02057469197049e+001°)
4.47095192462807e+004	(2.99523396085135e+001dB,-9.02057945775069e+001°)
4.47198151788514e+004	(2.99547823278898e+001dB,-9.02058422465037e+001°)
4.47301134824212e+004	(2.99572252737774e+001dB,-9.02058899266981e+001°)
4.47404141575360e+004	(2.99596684463037e+001dB,-9.02059376180931e+001°)
4.47507172047419e+004	(2.99621118455964e+001dB,-9.02059853206911e+001°)
4.47610226245853e+004	(2.99645554717830e+001dB,-9.02060330344951e+001°)
4.47713304176126e+004	(2.99669993249913e+001dB,-9.02060807595078e+001°)
4.47816405843701e+004	(2.99694434053490e+001dB,-9.02061284957320e+001°)
4.47919531254047e+004	(2.99718877129840e+001dB,-9.02061762431704e+001°)
4.48022680412629e+004	(2.99743322480242e+001dB,-9.02062240018260e+001°)
4.48125853324918e+004	(2.99767770105977e+001dB,-9.02062717717012e+001°)
4.48229049996383e+004	(2.99792220008327e+001dB,-9.02063195527991e+001°)
4.48332270432496e+004	(2.99816672188572e+001dB,-9.02063673451224e+001°)
4.48435514638729e+004	(2.99841126647997e+001dB,-9.02064151486737e+001°)
4.48538782620556e+004	(2.99865583387885e+001dB,-9.02064629634559e+001°)
4.48642074383452e+004	(2.99890042409521e+001dB,-9.02065107894719e+001°)
4.48745389932894e+004	(2.99914503714189e+001dB,-9.02065586267243e+001°)
4.48848729274360e+004	(2.99938967303176e+001dB,-9.02066064752159e+001°)
4.48952092413328e+004	(2.99963433177770e+001dB,-9.02066543349496e+001°)
4.49055479355279e+004	(2.99987901339259e+001dB,-9.02067022059281e+001°)
4.49158890105694e+004	(3.00012371788930e+001dB,-9.02067500881542e+001°)
4.49262324670055e+004	(3.00036844528074e+001dB,-9.02067979816305e+001°)
4.49365783053847e+004	(3.00061319557982e+001dB,-9.02068458863601e+001°)
4.49469265262556e+004	(3.00085796879944e+001dB,-9.02068938023456e+001°)
4.49572771301667e+004	(3.00110276495254e+001dB,-9.02069417295899e+001°)
4.49676301176668e+004	(3.00134758405203e+001dB,-9.02069896680956e+001°)
4.49779854893049e+004	(3.00159242611086e+001dB,-9.02070376178656e+001°)
4.49883432456300e+004	(3.00183729114198e+001dB,-9.02070855789027e+001°)
4.49987033871912e+004	(3.00208217915835e+001dB,-9.02071335512097e+001°)
4.50090659145378e+004	(3.00232709017292e+001dB,-9.02071815347894e+001°)
4.50194308282192e+004	(3.00257202419867e+001dB,-9.02072295296444e+001°)
4.50297981287850e+004	(3.00281698124859e+001dB,-9.02072775357777e+001°)
4.50401678167848e+004	(3.00306196133565e+001dB,-9.02073255531921e+001°)
4.50505398927684e+004	(3.00330696447288e+001dB,-9.02073735818902e+001°)
4.50609143572858e+004	(3.00355199067326e+001dB,-9.02074216218750e+001°)
4.50712912108870e+004	(3.00379703994981e+001dB,-9.02074696731492e+001°)
4.50816704541221e+004	(3.00404211231557e+001dB,-9.02075177357156e+001°)
4.50920520875414e+004	(3.00428720778356e+001dB,-9.02075658095771e+001°)
4.51024361116954e+004	(3.00453232636682e+001dB,-9.02076138947363e+001°)
4.51128225271346e+004	(3.00477746807841e+001dB,-9.02076619911961e+001°)
4.51232113344098e+004	(3.00502263293139e+001dB,-9.02077100989593e+001°)
4.51336025340716e+004	(3.00526782093881e+001dB,-9.02077582180286e+001°)
4.51439961266710e+004	(3.00551303211377e+001dB,-9.02078063484070e+001°)
4.51543921127592e+004	(3.00575826646933e+001dB,-9.02078544900971e+001°)
4.51647904928872e+004	(3.00600352401861e+001dB,-9.02079026431020e+001°)
4.51751912676064e+004	(3.00624880477469e+001dB,-9.02079508074241e+001°)
4.51855944374682e+004	(3.00649410875069e+001dB,-9.02079989830665e+001°)
4.51960000030242e+004	(3.00673943595972e+001dB,-9.02080471700319e+001°)
4.52064079648261e+004	(3.00698478641493e+001dB,-9.02080953683230e+001°)
4.52168183234257e+004	(3.00723016012944e+001dB,-9.02081435779428e+001°)
4.52272310793749e+004	(3.00747555711639e+001dB,-9.02081917988941e+001°)
4.52376462332259e+004	(3.00772097738895e+001dB,-9.02082400311795e+001°)
4.52480637855307e+004	(3.00796642096028e+001dB,-9.02082882748021e+001°)
4.52584837368419e+004	(3.00821188784353e+001dB,-9.02083365297643e+001°)
4.52689060877117e+004	(3.00845737805191e+001dB,-9.02083847960694e+001°)
4.52793308386928e+004	(3.00870289159859e+001dB,-9.02084330737199e+001°)
4.52897579903379e+004	(3.00894842849678e+001dB,-9.02084813627186e+001°)
4.53001875431999e+004	(3.00919398875967e+001dB,-9.02085296630685e+001°)
4.53106194978316e+004	(3.00943957240048e+001dB,-9.02085779747723e+001°)
4.53210538547863e+004	(3.00968517943245e+001dB,-9.02086262978327e+001°)
4.53314906146170e+004	(3.00993080986879e+001dB,-9.02086746322528e+001°)
4.53419297778772e+004	(3.01017646372276e+001dB,-9.02087229780351e+001°)
4.53523713451203e+004	(3.01042214100759e+001dB,-9.02087713351826e+001°)
4.53628153169000e+004	(3.01066784173656e+001dB,-9.02088197036982e+001°)
4.53732616937699e+004	(3.01091356592292e+001dB,-9.02088680835846e+001°)
4.53837104762839e+004	(3.01115931357996e+001dB,-9.02089164748445e+001°)
4.53941616649961e+004	(3.01140508472095e+001dB,-9.02089648774809e+001°)
4.54046152604604e+004	(3.01165087935920e+001dB,-9.02090132914966e+001°)
4.54150712632312e+004	(3.01189669750800e+001dB,-9.02090617168943e+001°)
4.54255296738628e+004	(3.01214253918067e+001dB,-9.02091101536770e+001°)
4.54359904929097e+004	(3.01238840439052e+001dB,-9.02091586018474e+001°)
4.54464537209266e+004	(3.01263429315089e+001dB,-9.02092070614084e+001°)
4.54569193584681e+004	(3.01288020547512e+001dB,-9.02092555323627e+001°)
4.54673874060892e+004	(3.01312614137654e+001dB,-9.02093040147133e+001°)
4.54778578643449e+004	(3.01337210086852e+001dB,-9.02093525084628e+001°)
4.54883307337902e+004	(3.01361808396441e+001dB,-9.02094010136143e+001°)
4.54988060149805e+004	(3.01386409067761e+001dB,-9.02094495301705e+001°)
4.55092837084712e+004	(3.01411012102147e+001dB,-9.02094980581341e+001°)
4.55197638148177e+004	(3.01435617500940e+001dB,-9.02095465975081e+001°)
4.55302463345757e+004	(3.01460225265480e+001dB,-9.02095951482954e+001°)
4.55407312683010e+004	(3.01484835397108e+001dB,-9.02096437104986e+001°)
4.55512186165495e+004	(3.01509447897164e+001dB,-9.02096922841206e+001°)
4.55617083798772e+004	(3.01534062766992e+001dB,-9.02097408691644e+001°)
4.55722005588403e+004	(3.01558680007936e+001dB,-9.02097894656327e+001°)
4.55826951539950e+004	(3.01583299621340e+001dB,-9.02098380735283e+001°)
4.55931921658978e+004	(3.01607921608549e+001dB,-9.02098866928542e+001°)
4.56036915951052e+004	(3.01632545970909e+001dB,-9.02099353236130e+001°)
4.56141934421739e+004	(3.01657172709768e+001dB,-9.02099839658077e+001°)
4.56246977076606e+004	(3.01681801826473e+001dB,-9.02100326194411e+001°)
4.56352043921223e+004	(3.01706433322374e+001dB,-9.02100812845161e+001°)
4.56457134961161e+004	(3.01731067198820e+001dB,-9.02101299610354e+001°)
4.56562250201991e+004	(3.01755703457162e+001dB,-9.02101786490020e+001°)
4.56667389649286e+004	(3.01780342098751e+001dB,-9.02102273484186e+001°)
4.56772553308622e+004	(3.01804983124940e+001dB,-9.02102760592881e+001°)
4.56877741185573e+004	(3.01829626537083e+001dB,-9.02103247816135e+001°)
4.56982953285716e+004	(3.01854272336533e+001dB,-9.02103735153974e+001°)
4.57088189614630e+004	(3.01878920524646e+001dB,-9.02104222606427e+001°)
4.57193450177894e+004	(3.01903571102778e+001dB,-9.02104710173523e+001°)
4.57298734981089e+004	(3.01928224072286e+001dB,-9.02105197855291e+001°)
4.57404044029797e+004	(3.01952879434528e+001dB,-9.02105685651758e+001°)
4.57509377329602e+004	(3.01977537190862e+001dB,-9.02106173562955e+001°)
4.57614734886088e+004	(3.02002197342649e+001dB,-9.02106661588907e+001°)
4.57720116704841e+004	(3.02026859891249e+001dB,-9.02107149729645e+001°)
4.57825522791448e+004	(3.02051524838022e+001dB,-9.02107637985197e+001°)
4.57930953151498e+004	(3.02076192184333e+001dB,-9.02108126355592e+001°)
4.58036407790581e+004	(3.02100861931544e+001dB,-9.02108614840857e+001°)
4.58141886714287e+004	(3.02125534081019e+001dB,-9.02109103441021e+001°)
4.58247389928210e+004	(3.02150208634124e+001dB,-9.02109592156114e+001°)
4.58352917437942e+004	(3.02174885592224e+001dB,-9.02110080986163e+001°)
4.58458469249080e+004	(3.02199564956687e+001dB,-9.02110569931198e+001°)
4.58564045367218e+004	(3.02224246728880e+001dB,-9.02111058991246e+001°)
4.58669645797955e+004	(3.02248930910172e+001dB,-9.02111548166337e+001°)
4.58775270546889e+004	(3.02273617501933e+001dB,-9.02112037456499e+001°)
4.58880919619621e+004	(3.02298306505533e+001dB,-9.02112526861760e+001°)
4.58986593021751e+004	(3.02322997922344e+001dB,-9.02113016382149e+001°)
4.59092290758884e+004	(3.02347691753739e+001dB,-9.02113506017695e+001°)
4.59198012836621e+004	(3.02372388001090e+001dB,-9.02113995768426e+001°)
4.59303759260570e+004	(3.02397086665772e+001dB,-9.02114485634371e+001°)
4.59409530036336e+004	(3.02421787749161e+001dB,-9.02114975615559e+001°)
4.59515325169528e+004	(3.02446491252631e+001dB,-9.02115465712019e+001°)
4.59621144665754e+004	(3.02471197177561e+001dB,-9.02115955923778e+001°)
4.59726988530625e+004	(3.02495905525328e+001dB,-9.02116446250866e+001°)
4.59832856769752e+004	(3.02520616297310e+001dB,-9.02116936693311e+001°)
4.59938749388749e+004	(3.02545329494889e+001dB,-9.02117427251142e+001°)
4.60044666393230e+004	(3.02570045119444e+001dB,-9.02117917924388e+001°)
4.60150607788811e+004	(3.02594763172357e+001dB,-9.02118408713078e+001°)
4.60256573581108e+004	(3.02619483655010e+001dB,-9.02118899617239e+001°)
4.60362563775740e+004	(3.02644206568788e+001dB,-9.02119390636902e+001°)
4.60468578378326e+004	(3.02668931915074e+001dB,-9.02119881772094e+001°)
4.60574617394487e+004	(3.02693659695253e+001dB,-9.02120373022844e+001°)
4.60680680829845e+004	(3.02718389910713e+001dB,-9.02120864389182e+001°)
4.60786768690023e+004	(3.02743122562839e+001dB,-9.02121355871135e+001°)
4.60892880980647e+004	(3.02767857653021e+001dB,-9.02121847468733e+001°)
4.60999017707341e+004	(3.02792595182647e+001dB,-9.02122339182004e+001°)
4.61105178875734e+004	(3.02817335153107e+001dB,-9.02122831010978e+001°)
4.61211364491454e+004	(3.02842077565792e+001dB,-9.02123322955682e+001°)
4.61317574560130e+004	(3.02866822422094e+001dB,-9.02123815016146e+001°)
4.61423809087395e+004	(3.02891569723405e+001dB,-9.02124307192399e+001°)
4.61530068078880e+004	(3.02916319471120e+001dB,-9.02124799484469e+001°)
4.61636351540218e+004	(3.02941071666632e+001dB,-9.02125291892385e+001°)
4.61742659477046e+004	(3.02965826311337e+001dB,-9.02125784416177e+001°)
4.61848991894999e+004	(3.02990583406632e+001dB,-9.02126277055872e+001°)
4.61955348799716e+004	(3.03015342953914e+001dB,-9.02126769811500e+001°)
4.62061730196834e+004	(3.03040104954582e+001dB,-9.02127262683090e+001°)
4.62168136091995e+004	(3.03064869410035e+001dB,-9.02127755670670e+001°)
4.62274566490839e+004	(3.03089636321672e+001dB,-9.02128248774270e+001°)
4.62381021399010e+004	(3.03114405690895e+001dB,-9.02128741993918e+001°)
4.62487500822152e+004	(3.03139177519107e+001dB,-9.02129235329643e+001°)
4.62594004765910e+004	(3.03163951807709e+001dB,-9.02129728781474e+001°)
4.62700533235931e+004	(3.03188728558107e+001dB,-9.02130222349440e+001°)
4.62807086237863e+004	(3.03213507771705e+001dB,-9.02130716033570e+001°)
4.62913663777355e+004	(3.03238289449908e+001dB,-9.02131209833893e+001°)
4.63020265860058e+004	(3.03263073594124e+001dB,-9.02131703750438e+001°)
4.63126892491624e+004	(3.03287860205760e+001dB,-9.02132197783234e+001°)
4.63233543677706e+004	(3.03312649286226e+001dB,-9.02132691932308e+001°)
4.63340219423958e+004	(3.03337440836930e+001dB,-9.02133186197692e+001°)
4.63446919736037e+004	(3.03362234859283e+001dB,-9.02133680579414e+001°)
4.63553644619600e+004	(3.03387031354697e+001dB,-9.02134175077502e+001°)
4.63660394080304e+004	(3.03411830324584e+001dB,-9.02134669691985e+001°)
4.63767168123811e+004	(3.03436631770357e+001dB,-9.02135164422894e+001°)
4.63873966755780e+004	(3.03461435693432e+001dB,-9.02135659270256e+001°)
4.63980789981874e+004	(3.03486242095222e+001dB,-9.02136154234101e+001°)
4.64087637807757e+004	(3.03511050977145e+001dB,-9.02136649314457e+001°)
4.64194510239095e+004	(3.03535862340618e+001dB,-9.02137144511355e+001°)
4.64301407281552e+004	(3.03560676187058e+001dB,-9.02137639824822e+001°)
4.64408328940796e+004	(3.03585492517885e+001dB,-9.02138135254888e+001°)
4.64515275222498e+004	(3.03610311334519e+001dB,-9.02138630801581e+001°)
4.64622246132326e+004	(3.03635132638381e+001dB,-9.02139126464933e+001°)
4.64729241675952e+004	(3.03659956430893e+001dB,-9.02139622244969e+001°)
4.64836261859049e+004	(3.03684782713478e+001dB,-9.02140118141722e+001°)
4.64943306687291e+004	(3.03709611487559e+001dB,-9.02140614155218e+001°)
4.65050376166354e+004	(3.03734442754562e+001dB,-9.02141110285487e+001°)
4.65157470301914e+004	(3.03759276515912e+001dB,-9.02141606532559e+001°)
4.65264589099649e+004	(3.03784112773036e+001dB,-9.02142102896463e+001°)
4.65371732565239e+004	(3.03808951527362e+001dB,-9.02142599377228e+001°)
4.65478900704364e+004	(3.03833792780318e+001dB,-9.02143095974882e+001°)
4.65586093522706e+004	(3.03858636533335e+001dB,-9.02143592689456e+001°)
4.65693311025949e+004	(3.03883482787842e+001dB,-9.02144089520978e+001°)
4.65800553219776e+004	(3.03908331545271e+001dB,-9.02144586469477e+001°)
4.65907820109875e+004	(3.03933182807055e+001dB,-9.02145083534983e+001°)
4.66015111701931e+004	(3.03958036574627e+001dB,-9.02145580717524e+001°)
4.66122428001634e+004	(3.03982892849422e+001dB,-9.02146078017130e+001°)
4.66229769014673e+004	(3.04007751632875e+001dB,-9.02146575433831e+001°)
4.66337134746740e+004	(3.04032612926423e+001dB,-9.02147072967656e+001°)
4.66444525203526e+004	(3.04057476731502e+001dB,-9.02147570618632e+001°)
4.66551940390726e+004	(3.04082343049551e+001dB,-9.02148068386791e+001°)
4.66659380314035e+004	(3.04107211882010e+001dB,-9.02148566272161e+001°)
4.66766844979149e+004	(3.04132083230319e+001dB,-9.02149064274771e+001°)
4.66874334391765e+004	(3.04156957095918e+001dB,-9.02149562394651e+001°)
4.66981848557583e+004	(3.04181833480251e+001dB,-9.02150060631829e+001°)
4.67089387482303e+004	(3.04206712384759e+001dB,-9.02150558986336e+001°)
4.67196951171626e+004	(3.04231593810888e+001dB,-9.02151057458200e+001°)
4.67304539631256e+004	(3.04256477760083e+001dB,-9.02151556047451e+001°)
4.67412152866896e+004	(3.04281364233790e+001dB,-9.02152054754118e+001°)
4.67519790884253e+004	(3.04306253233454e+001dB,-9.02152553578231e+001°)
4.67627453689033e+004	(3.04331144760526e+001dB,-9.02153052519818e+001°)
4.67735141286944e+004	(3.04356038816454e+001dB,-9.02153551578909e+001°)
4.67842853683695e+004	(3.04380935402687e+001dB,-9.02154050755534e+001°)
4.67950590884999e+004	(3.04405834520677e+001dB,-9.02154550049721e+001°)
4.68058352896565e+004	(3.04430736171876e+001dB,-9.02155049461500e+001°)
4.68166139724109e+004	(3.04455640357736e+001dB,-9.02155548990901e+001°)
4.68273951373345e+004	(3.04480547079712e+001dB,-9.02156048637953e+001°)
4.68381787849989e+004	(3.04505456339259e+001dB,-9.02156548402685e+001°)
4.68489649159758e+004	(3.04530368137832e+001dB,-9.02157048285127e+001°)
4.68597535308371e+004	(3.04555282476888e+001dB,-9.02157548285307e+001°)
4.68705446301547e+004	(3.04580199357885e+001dB,-9.02158048403256e+001°)
4.68813382145010e+004	(3.04605118782282e+001dB,-9.02158548639003e+001°)
4.68921342844480e+004	(3.04630040751539e+001dB,-9.02159048992578e+001°)
4.69029328405682e+004	(3.04654965267117e+001dB,-9.02159549464009e+001°)
4.69137338834341e+004	(3.04679892330476e+001dB,-9.02160050053326e+001°)
4.69245374136184e+004	(3.04704821943081e+001dB,-9.02160550760560e+001°)
