Freq.	V(out)
Step Information: Run=1  (Run: 1/100)
2.50593616813637e+005	(1.43043634673871e+000dB,-1.49741061495827e+002°)
3.15478672240097e+005	(-2.21928171856061e+000dB,-1.56626586549435e+002°)
3.97164117362142e+005	(-5.98799500584208e+000dB,-1.62677669014859e+002°)
5.00000000000000e+005	(-9.84196354254036e+000dB,-1.68031223251619e+002°)
Step Information: Run=86  (Run: 86/100)
5.00000000000000e+000	(-5.38548638543829e+000dB,-1.50265266473943e+002°)
6.29462705897084e+000	(-7.11011646977971e-002dB,-1.60659970415568e+002°)
7.92446596230557e+000	(4.94187439504634e+000dB,-1.73653259404789e+002°)
9.97631157484440e+000	(9.53548854839793e+000dB,1.70895435508388e+002°)
1.25594321575479e+001	(1.35902981511411e+001dB,1.53417872788698e+002°)
1.58113883008419e+001	(1.70110784164589e+001dB,1.34669284987841e+002°)
1.99053585276749e+001	(1.97548911050787e+001dB,1.15636712132332e+002°)
2.50593616813636e+001	(2.18456029464533e+001dB,9.73314326024045e+001°)
3.15478672240097e+001	(2.33648591330388e+001dB,8.05641579248703e+001°)
3.97164117362141e+001	(2.44254824453634e+001dB,6.58168662734574e+001°)
5.00000000000000e+001	(2.51430982975953e+001dB,5.32462337288705e+001°)
6.29462705897084e+001	(2.56176108019786e+001dB,4.27706817860271e+001°)
7.92446596230557e+001	(2.59263727282022e+001dB,3.41743263763249e+001°)
9.97631157484440e+001	(2.61251055615591e+001dB,2.71886061885686e+001°)
1.25594321575479e+002	(2.62520915280970e+001dB,2.15426743553872e+001°)
1.58113883008419e+002	(2.63328320022441e+001dB,1.69887277219713e+001°)
1.99053585276749e+002	(2.63839761765394e+001dB,1.33114639323254e+001°)
2.50593616813636e+002	(2.64162486734944e+001dB,1.03289290345371e+001°)
3.15478672240097e+002	(2.64364889340254e+001dB,7.88932434186296e+000°)
3.97164117362141e+002	(2.64490151344202e+001dB,5.86628740835026e+000°)
5.00000000000000e+002	(2.64565108525159e+001dB,4.15388735820034e+000°)
6.29462705897084e+002	(2.64605861107561e+001dB,2.66186596348941e+000°)
7.92446596230557e+002	(2.64621177276932e+001dB,1.31129026606488e+000°)
9.97631157484441e+002	(2.64614360168715e+001dB,3.06071392116009e-002°)
1.25594321575479e+003	(2.64583958237959e+001dB,-1.24798431660960e+000°)
1.58113883008419e+003	(2.64523469955030e+001dB,-2.59194612579123e+000°)
1.99053585276749e+003	(2.64419995201095e+001dB,-4.07168635739736e+000°)
2.50593616813636e+003	(2.64251590941246e+001dB,-5.76374348903427e+000°)
3.15478672240097e+003	(2.63982883420520e+001dB,-7.75377675634468e+000°)
3.97164117362141e+003	(2.63558289383621e+001dB,-1.01390366537055e+001°)
5.00000000000001e+003	(2.62892095022734e+001dB,-1.30295722080449e+001°)
6.29462705897085e+003	(2.61854886559838e+001dB,-1.65467502273019e+001°)
7.92446596230558e+003	(2.60256965529380e+001dB,-2.08167368500719e+001°)
9.97631157484441e+003	(2.57832286600661e+001dB,-2.59558349827953e+001°)
1.25594321575479e+004	(2.54231755962566e+001dB,-3.20453092924695e+001°)
1.58113883008419e+004	(2.49040698619387e+001dB,-3.90980178700138e+001°)
1.99053585276749e+004	(2.41834524307705e+001dB,-4.70293289982978e+001°)
2.50593616813637e+004	(2.32267774558510e+001dB,-5.56549688189146e+001°)
3.15478672240097e+004	(2.20156873548063e+001dB,-6.47331287527310e+001°)
3.97164117362142e+004	(2.05499591847029e+001dB,-7.40386246112671e+001°)
5.00000000000001e+004	(1.88408976549786e+001dB,-8.34263508164150e+001°)
6.29462705897085e+004	(1.69001343204606e+001dB,-9.28450558002856e+001°)
7.92446596230558e+004	(1.47305834132180e+001dB,-1.02296834333390e+002°)
9.97631157484442e+004	(1.23243116951977e+001dB,-1.11768367076344e+002°)
1.25594321575479e+005	(9.66832439662362e+000dB,-1.21171434675324e+002°)
1.58113883008419e+005	(6.75541620878764e+000dB,-1.30326913473073e+002°)
1.99053585276749e+005	(3.59394160670565e+000dB,-1.39005849919566e+002°)
2.50593616813637e+005	(2.10403878365274e-001dB,-1.47004874513965e+002°)
3.15478672240097e+005	(-3.35621995554960e+000dB,-1.54209885175585e+002°)
3.97164117362142e+005	(-7.06387865003364e+000dB,-1.60617379327832e+002°)
5.00000000000000e+005	(-1.08752063988782e+001dB,-1.66317777665139e+002°)
Step Information: Run=87  (Run: 87/100)
5.00000000000000e+000	(-6.52780381505520e+000dB,-1.46649281605745e+002°)
6.29462705897084e+000	(-1.13097975765362e+000dB,-1.56407628368400e+002°)
7.92446596230557e+000	(3.99612128461880e+000dB,-1.68739117171052e+002°)
9.97631157484440e+000	(8.73996935505491e+000dB,1.76416201320038e+002°)
1.25594321575479e+001	(1.29789548448968e+001dB,1.59385336300674e+002°)
1.58113883008419e+001	(1.66064142812741e+001dB,1.40825201867214e+002°)
1.99053585276749e+001	(1.95602463847757e+001dB,1.21673496212568e+002°)
2.50593616813636e+001	(2.18438554546345e+001dB,1.02966412699776e+002°)
3.15478672240097e+001	(2.35244488238743e+001dB,8.56001998830095e+001°)
3.97164117362141e+001	(2.47097169317316e+001dB,7.01624061474818e+001°)
5.00000000000000e+001	(2.55178162430642e+001dB,5.68986189577362e+001°)
6.29462705897084e+001	(2.60550690195438e+001dB,4.57840625717815e+001°)
7.92446596230557e+001	(2.64059571151457e+001dB,3.66298639877427e+001°)
9.97631157484440e+001	(2.66323660332253e+001dB,2.91740584655224e+001°)
1.25594321575479e+002	(2.67772761767083e+001dB,2.31410902069751e+001°)
1.58113883008419e+002	(2.68695195885829e+001dB,1.82734813278993e+001°)
1.99053585276749e+002	(2.69280059479524e+001dB,1.43449609651706e+001°)
2.50593616813636e+002	(2.69649540116924e+001dB,1.11631529228960e+001°)
3.15478672240097e+002	(2.69881757931195e+001dB,8.56715576834721e+000°)
3.97164117362141e+002	(2.70026182952949e+001dB,6.42304261392546e+000°)
5.00000000000000e+002	(2.70113728165224e+001dB,4.61881817685709e+000°)
6.29462705897084e+002	(2.70163186984936e+001dB,3.05952250203770e+000°)
7.92446596230557e+002	(2.70185196522733e+001dB,1.66272516753656e+000°)
9.97631157484441e+002	(2.70184498642470e+001dB,3.54435416271007e-001°)
1.25594321575479e+003	(2.70160955409677e+001dB,-9.34643468617894e-001°)
1.58113883008419e+003	(2.70109530799051e+001dB,-2.27261962122388e+000°)
1.99053585276749e+003	(2.70019244986284e+001dB,-3.72977436125462e+000°)
2.50593616813636e+003	(2.69870912330326e+001dB,-5.38183178217089e+000°)
3.15478672240097e+003	(2.69633269976679e+001dB,-7.31308811135964e+000°)
3.97164117362141e+003	(2.69256894977004e+001dB,-9.61915832017725e+000°)
5.00000000000001e+003	(2.68665155984477e+001dB,-1.24087406873595e+001°)
6.29462705897085e+003	(2.67741545072010e+001dB,-1.58031976479797e+001°)
7.92446596230558e+003	(2.66313534569664e+001dB,-1.99318754516561e+001°)
9.97631157484441e+003	(2.64135397547974e+001dB,-2.49201897399153e+001°)
1.25594321575479e+004	(2.60877046095460e+001dB,-3.08675957514299e+001°)
1.58113883008419e+004	(2.56132153913028e+001dB,-3.78158266496352e+001°)
1.99053585276749e+004	(2.49461094988937e+001dB,-4.57164482550737e+001°)
2.50593616813637e+004	(2.40471395705784e+001dB,-5.44180728771330e+001°)
3.15478672240097e+004	(2.28906213751836e+001dB,-6.36942548587271e+001°)
3.97164117362142e+004	(2.14684759245806e+001dB,-7.33095024186423e+001°)
5.00000000000001e+004	(1.97858735834731e+001dB,-8.30864793410413e+001°)
6.29462705897085e+004	(1.78510703166136e+001dB,-9.29301844776569e+001°)
7.92446596230558e+004	(1.56663201140436e+001dB,-1.02795639656696e+002°)
9.97631157484442e+004	(1.32256400712840e+001dB,-1.12623493222092e+002°)
1.25594321575479e+005	(1.05207626490058e+001dB,-1.22286237541622e+002°)
1.58113883008419e+005	(7.55161930803765e+000dB,-1.31582067012071e+002°)
1.99053585276749e+005	(4.33442308084628e+000dB,-1.40284221762379e+002°)
2.50593616813637e+005	(9.01887132262590e-001dB,-1.48214423194742e+002°)
3.15478672240097e+005	(-2.70389286052831e+000dB,-1.55294369935997e+002°)
3.97164117362142e+005	(-6.44062730872878e+000dB,-1.61553740511750e+002°)
5.00000000000000e+005	(-1.02724160940043e+001dB,-1.67106442055781e+002°)
Step Information: Run=88  (Run: 88/100)
5.00000000000000e+000	(-2.59969981993427e+000dB,-1.53205529543936e+002°)
6.29462705897084e+000	(2.62332326544090e+000dB,-1.64630096779443e+002°)
7.92446596230557e+000	(7.50260201403825e+000dB,-1.78613040724956e+002°)
9.97631157484440e+000	(1.19177301443315e+001dB,1.65078342107041e+002°)
1.25594321575479e+001	(1.57548149299716e+001dB,1.46991490291343e+002°)
1.58113883008419e+001	(1.89347288314448e+001dB,1.27981055008727e+002°)
1.99053585276749e+001	(2.14382204708492e+001dB,1.09068910573821e+002°)
2.50593616813636e+001	(2.33123242348582e+001dB,9.12154377908105e+001°)
3.15478672240097e+001	(2.46534727217015e+001dB,7.51192611412812e+001°)
3.97164117362141e+001	(2.55784054524105e+001dB,6.11380326827444e+001°)
5.00000000000000e+001	(2.61985618604403e+001dB,4.93300041637043e+001°)
6.29462705897084e+001	(2.66060124042465e+001dB,3.95537520854337e+001°)
7.92446596230557e+001	(2.68699853079795e+001dB,3.15666401172052e+001°)
9.97631157484440e+001	(2.70394008545872e+001dB,2.50950558443270e+001°)
1.25594321575479e+002	(2.71474517566080e+001dB,1.98747461764837e+001°)
1.58113883008419e+002	(2.72160721237231e+001dB,1.56694610717314e+001°)
1.99053585276749e+002	(2.72595091067575e+001dB,1.22766617452482e+001°)
2.50593616813636e+002	(2.72869108126158e+001dB,9.52655658478184e+000°)
3.15478672240097e+002	(2.73041004628716e+001dB,7.27820182036075e+000°)
3.97164117362141e+002	(2.73147518622211e+001dB,5.41464640046779e+000°)
5.00000000000000e+002	(2.73211495366611e+001dB,3.83805803987996e+000°)
6.29462705897084e+002	(2.73246686899948e+001dB,2.46520409551215e+000°)
7.92446596230557e+002	(2.73260668492129e+001dB,1.22337700829235e+000°)
9.97631157484441e+002	(2.73256454872579e+001dB,4.67209599542126e-002°)
1.25594321575479e+003	(2.73233148047190e+001dB,-1.12713865170847e+000°)
1.58113883008419e+003	(2.73185753888936e+001dB,-2.36027533918369e+000°)
1.99053585276749e+003	(2.73104137270130e+001dB,-3.71755142944411e+000°)
2.50593616813636e+003	(2.72970919792097e+001dB,-5.26967826142588e+000°)
3.15478672240097e+003	(2.72757941897029e+001dB,-7.09622352758171e+000°)
3.97164117362141e+003	(2.72420711334550e+001dB,-9.28837872584287e+000°)
5.00000000000001e+003	(2.71890086388667e+001dB,-1.19509939305153e+001°)
6.29462705897085e+003	(2.71060445634444e+001dB,-1.52028561403349e+001°)
7.92446596230558e+003	(2.69774145548820e+001dB,-1.91733745255881e+001°)
9.97631157484441e+003	(2.67803869855973e+001dB,-2.39928843764787e+001°)
1.25594321575479e+004	(2.64838431552955e+001dB,-2.97734421621520e+001°)
1.58113883008419e+004	(2.60483644937189e+001dB,-3.65791323649144e+001°)
1.99053585276749e+004	(2.54294095008499e+001dB,-4.43920514050049e+001°)
2.50593616813637e+004	(2.45843867526707e+001dB,-5.30914967026136e+001°)
3.15478672240097e+004	(2.34816366385143e+001dB,-6.24689617661699e+001°)
3.97164117362142e+004	(2.21061448978740e+001dB,-7.22844119887094e+001°)
5.00000000000001e+004	(2.04574337912709e+001dB,-8.23344668889265e+001°)
6.29462705897085e+004	(1.85407412906678e+001dB,-9.24862888433294e+001°)
7.92446596230558e+004	(1.63580160237771e+001dB,-1.02655338948526e+002°)
9.97631157484442e+004	(1.39052504203729e+001dB,-1.12747180052396e+002°)
1.25594321575479e+005	(1.11780108779450e+001dB,-1.22608211985723e+002°)
1.58113883008419e+005	(8.18124715776095e+000dB,-1.32024375749839e+002°)
1.99053585276749e+005	(4.93614847377511e+000dB,-1.40772937318737e+002°)
2.50593616813637e+005	(1.47905222561468e+000dB,-1.48692314654182e+002°)
3.15478672240097e+005	(-2.14625352124407e+000dB,-1.55725463738189e+002°)
3.97164117362142e+005	(-5.89739165823812e+000dB,-1.61920611665128e+002°)
5.00000000000000e+005	(-9.73924810252181e+000dB,-1.67404280476001e+002°)
Step Information: Run=89  (Run: 89/100)
5.00000000000000e+000	(-4.18911653238023e+000dB,-1.52946192497421e+002°)
6.29462705897084e+000	(1.05015197492795e+000dB,-1.64139548798642e+002°)
7.92446596230557e+000	(5.95397509064330e+000dB,-1.77917753775869e+002°)
9.97631157484440e+000	(1.04013803983463e+001dB,1.65935635068253e+002°)
1.25594321575479e+001	(1.42763298199662e+001dB,1.47950876968970e+002°)
1.58113883008419e+001	(1.74959719984958e+001dB,1.28972855821894e+002°)
1.99053585276749e+001	(2.00368290828071e+001dB,1.10027539139042e+002°)
2.50593616813636e+001	(2.19427179043541e+001dB,9.20921934536413e+001°)
3.15478672240097e+001	(2.33087031348259e+001dB,7.58875037971816e+001°)
3.97164117362141e+001	(2.42517965783353e+001dB,6.17904962605561e+001°)
5.00000000000000e+001	(2.48846017003852e+001dB,4.98723890537949e+001°)
6.29462705897084e+001	(2.53005680252604e+001dB,3.99984821125852e+001°)
7.92446596230557e+001	(2.55701446733769e+001dB,3.19284601935162e+001°)
9.97631157484440e+001	(2.57431927908803e+001dB,2.53885164396912e+001°)
1.25594321575479e+002	(2.58535758796059e+001dB,2.01130310680982e+001°)
1.58113883008419e+002	(2.59236846603103e+001dB,1.58640087641936e+001°)
1.99053585276749e+002	(2.59680684905527e+001dB,1.24371971447538e+001°)
2.50593616813636e+002	(2.59960721504297e+001dB,9.66130753892106e+000°)
3.15478672240097e+002	(2.60136456975137e+001dB,7.39418233619916e+000°)
3.97164117362141e+002	(2.60245445606213e+001dB,5.51795120387182e+000°)
5.00000000000000e+002	(2.60311061845305e+001dB,3.93414706321000e+000°)
6.29462705897084e+002	(2.60347409614639e+001dB,2.55917282042553e+000°)
7.92446596230557e+002	(2.60362312908515e+001dB,1.32021713791616e+000°)
9.97631157484441e+002	(2.60358984937539e+001dB,1.51580070300954e-001°)
1.25594321575479e+003	(2.60336718362751e+001dB,-1.00868769374360e+000°)
1.58113883008419e+003	(2.60290742575166e+001dB,-2.22194316063883e+000°)
1.99053585276749e+003	(2.60211226155048e+001dB,-3.55200634554102e+000°)
2.50593616813636e+003	(2.60081237965059e+001dB,-5.06817292235369e+000°)
3.15478672240097e+003	(2.59873300423492e+001dB,-6.84816219299330e+000°)
3.97164117362141e+003	(2.59543972015905e+001dB,-8.98081724679498e+000°)
5.00000000000001e+003	(2.59025725578933e+001dB,-1.15680737224430e+001°)
6.29462705897085e+003	(2.58215391727414e+001dB,-1.47251913753273e+001°)
7.92446596230558e+003	(2.56958975633550e+001dB,-1.85774409729681e+001°)
9.97631157484441e+003	(2.55034428514594e+001dB,-2.32504941605516e+001°)
1.25594321575479e+004	(2.52137867245403e+001dB,-2.88514072397509e+001°)
1.58113883008419e+004	(2.47884784170320e+001dB,-3.54391716329403e+001°)
1.99053585276749e+004	(2.41842167764103e+001dB,-4.29908595441076e+001°)
2.50593616813637e+004	(2.33600131616190e+001dB,-5.13808394642485e+001°)
3.15478672240097e+004	(2.22864016464143e+001dB,-6.03961731861481e+001°)
3.97164117362142e+004	(2.09515111349881e+001dB,-6.97950560619154e+001°)
5.00000000000001e+004	(1.93591808287366e+001dB,-7.93803775816027e+001°)
6.29462705897085e+004	(1.75197167251259e+001dB,-8.90418847072910e+001°)
7.92446596230558e+004	(1.54393115522499e+001dB,-9.87414767542067e+001°)
9.97631157484442e+004	(1.31146338329966e+001dB,-1.08454517457050e+002°)
1.25594321575479e+005	(1.05356026583006e+001dB,-1.18104227316883e+002°)
1.58113883008419e+005	(7.69481803087143e+000dB,-1.27529490050535e+002°)
1.99053585276749e+005	(4.59802568514527e+000dB,-1.36509425649013e+002°)
2.50593616813637e+005	(1.26880822105442e+000dB,-1.44832081788555e+002°)
3.15478672240097e+005	(-2.25525823569146e+000dB,-1.52363608980536e+002°)
3.97164117362142e+005	(-5.93156260398994e+000dB,-1.59080011943149e+002°)
5.00000000000000e+005	(-9.72088907420063e+000dB,-1.65057547124331e+002°)
Step Information: Run=90  (Run: 90/100)
5.00000000000000e+000	(-4.68369737116924e+000dB,-1.52196452565139e+002°)
6.29462705897084e+000	(5.63544436658774e-001dB,-1.63396718635333e+002°)
7.92446596230557e+000	(5.47716081417308e+000dB,-1.77149504373557e+002°)
9.97631157484440e+000	(9.93816965094409e+000dB,1.66754752575671e+002°)
1.25594321575479e+001	(1.38322793818175e+001dB,1.48832128809829e+002°)
1.58113883008419e+001	(1.70772022897644e+001dB,1.29905910171630e+002°)
1.99053585276749e+001	(1.96479474088314e+001dB,1.10979447607668e+002°)
2.50593616813636e+001	(2.15849643755666e+001dB,9.30170135040827e+001°)
3.15478672240097e+001	(2.29796151993586e+001dB,7.67418388226214e+001°)
3.97164117362141e+001	(2.39464472676042e+001dB,6.25451473087883e+001°)
5.00000000000000e+001	(2.45973313335967e+001dB,5.05152004385822e+001°)
6.29462705897084e+001	(2.50262418027620e+001dB,4.05307047428467e+001°)
7.92446596230557e+001	(2.53046929429479e+001dB,3.23591843368647e+001°)
9.97631157484440e+001	(2.54836483200390e+001dB,2.57300182172966e+001°)
1.25594321575479e+002	(2.55978855985367e+001dB,2.03777974993641e+001°)
1.58113883008419e+002	(2.56704732973095e+001dB,1.60631629875561e+001°)
1.99053585276749e+002	(2.57164316707055e+001dB,1.25798136307198e+001°)
2.50593616813636e+002	(2.57454190744310e+001dB,9.75420164957721e+000°)
3.15478672240097e+002	(2.57635872522763e+001dB,7.44190795263818e+000°)
3.97164117362141e+002	(2.57748157001544e+001dB,5.52285507755784e+000°)
5.00000000000000e+002	(2.57815113028477e+001dB,3.89639930718337e+000°)
6.29462705897084e+002	(2.57851127343960e+001dB,2.47673147824599e+000°)
7.92446596230557e+002	(2.57863950493217e+001dB,1.18870388450522e+000°)
9.97631157484441e+002	(2.57856348790926e+001dB,-3.59469996044209e-002°)
1.25594321575479e+003	(2.57826699998209e+001dB,-1.26207332865185e+000°)
1.58113883008419e+003	(2.57768659971048e+001dB,-2.55438951146117e+000°)
1.99053585276749e+003	(2.57669843381344e+001dB,-3.98063339072187e+000°)
2.50593616813636e+003	(2.57509278337021e+001dB,-5.61464685476468e+000°)
3.15478672240097e+003	(2.57253198007788e+001dB,-7.53929410823273e+000°)
3.97164117362141e+003	(2.56848535246258e+001dB,-9.84891772629094e+000°)
5.00000000000001e+003	(2.56213369560504e+001dB,-1.26506380437780e+001°)
6.29462705897085e+003	(2.55223771784820e+001dB,-1.60631495416688e+001°)
7.92446596230558e+003	(2.53697511510752e+001dB,-2.02107604244241e+001°)
9.97631157484441e+003	(2.51377784505731e+001dB,-2.52096109671589e+001°)
1.25594321575479e+004	(2.47925198709642e+001dB,-3.11435044274365e+001°)
1.58113883008419e+004	(2.42932389027697e+001dB,-3.80309684516624e+001°)
1.99053585276749e+004	(2.35976055449735e+001dB,-4.57948690554611e+001°)
2.50593616813637e+004	(2.26704511740615e+001dB,-5.42566788502357e+001°)
3.15478672240097e+004	(2.14924529529279e+001dB,-6.31745432934999e+001°)
3.97164117362142e+004	(2.00629959842965e+001dB,-7.23168011160563e+001°)
5.00000000000001e+004	(1.83943709813699e+001dB,-8.15303576487446e+001°)
6.29462705897085e+004	(1.65006088006254e+001dB,-9.07627704608718e+001°)
7.92446596230558e+004	(1.43875097214213e+001dB,-1.00029010488531e+002°)
9.97631157484442e+004	(1.20488502741304e+001dB,-1.09344768260170e+002°)
1.25594321575479e+005	(9.47037615147429e+000dB,-1.18660370492330e+002°)
1.58113883008419e+005	(6.63986979748395e+000dB,-1.27829235890742e+002°)
1.99053585276749e+005	(3.55821607693802e+000dB,-1.36632112787077e+002°)
2.50593616813637e+005	(2.44919713178604e-001dB,-1.44846989934311e+002°)
3.15478672240097e+005	(-3.26507185325729e+000dB,-1.52322990046833e+002°)
3.97164117362142e+005	(-6.93025646859618e+000dB,-1.59018291538722e+002°)
5.00000000000000e+005	(-1.07114492119980e+001dB,-1.64994787551554e+002°)
Step Information: Run=91  (Run: 91/100)
5.00000000000000e+000	(-4.39344022858903e+000dB,-1.50553522339249e+002°)
6.29462705897084e+000	(8.99871901204547e-001dB,-1.61443021022942e+002°)
7.92446596230557e+000	(5.87573266073378e+000dB,-1.74909056738711e+002°)
9.97631157484440e+000	(1.04146752137903e+001dB,1.69211532106337e+002°)
1.25594321575479e+001	(1.43975945551402e+001dB,1.51387834992351e+002°)
1.58113883008419e+001	(1.77332956289728e+001dB,1.32417245231896e+002°)
1.99053585276749e+001	(2.03868469787202e+001dB,1.13314240506807e+002°)
2.50593616813636e+001	(2.23917752487114e+001dB,9.50859548716535e+001°)
3.15478672240097e+001	(2.38374211788198e+001dB,7.85078291409114e+001°)
3.97164117362141e+001	(2.48401325650982e+001dB,6.40124546593352e+001°)
5.00000000000000e+001	(2.55151864977588e+001dB,5.17118077532940e+001°)
6.29462705897084e+001	(2.59599457211709e+001dB,4.14938002709458e+001°)
7.92446596230557e+001	(2.62486241121782e+001dB,3.31264340600104e+001°)
9.97631157484440e+001	(2.64341168443596e+001dB,2.63353903927095e+001°)
1.25594321575479e+002	(2.65525078689944e+001dB,2.08500674686684e+001°)
1.58113883008419e+002	(2.66277222920448e+001dB,1.64257449686365e+001°)
1.99053585276749e+002	(2.66753319399492e+001dB,1.28511472720295e+001°)
2.50593616813636e+002	(2.67053456085984e+001dB,9.94830196945918e+000°)
3.15478672240097e+002	(2.67241342193397e+001dB,7.56889560241191e+000°)
3.97164117362141e+002	(2.67357102738974e+001dB,5.58938795285086e+000°)
5.00000000000000e+002	(2.67425553450339e+001dB,3.90597508176695e+000°)
6.29462705897084e+002	(2.67461402801851e+001dB,2.42985127786003e+000°)
7.92446596230557e+002	(2.67472366543394e+001dB,1.08289456254890e+000°)
9.97631157484441e+002	(2.67460812884845e+001dB,-2.06253034092612e-001°)
1.25594321575479e+003	(2.67424275180139e+001dB,-1.50580152738455e+000°)
1.58113883008419e+003	(2.67354944086000e+001dB,-2.88422782560776e+000°)
1.99053585276749e+003	(2.67238051551369e+001dB,-4.41356575952588e+000°)
2.50593616813636e+003	(2.67048859565103e+001dB,-6.17257699649952e+000°)
3.15478672240097e+003	(2.66747757861305e+001dB,-8.24966474291385e+000°)
3.97164117362141e+003	(2.66272785715824e+001dB,-1.07451209228109e+001°)
5.00000000000001e+003	(2.65528844303288e+001dB,-1.37718198655905e+001°)
6.29462705897085e+003	(2.64373271685699e+001dB,-1.74527187955634e+001°)
7.92446596230558e+003	(2.62598947095384e+001dB,-2.19125791034607e+001°)
9.97631157484441e+003	(2.59919582334752e+001dB,-2.72607698957047e+001°)
1.25594321575479e+004	(2.55967661790837e+001dB,-3.35634903676139e+001°)
1.58113883008419e+004	(2.50320742615485e+001dB,-4.08098183694464e+001°)
1.99053585276749e+004	(2.42567483489122e+001dB,-4.88871166497842e+001°)
2.50593616813637e+004	(2.32400580513300e+001dB,-5.75893123709204e+001°)
3.15478672240097e+004	(2.19689032039004e+001dB,-6.66700480269808e+001°)
3.97164117362142e+004	(2.04476111995278e+001dB,-7.59194181784714e+001°)
5.00000000000001e+004	(1.86895912548552e+001dB,-8.52185776142866e+001°)
6.29462705897085e+004	(1.67059356193243e+001dB,-9.45401825413227e+001°)
7.92446596230558e+004	(1.44974898636533e+001dB,-1.03898723087943e+002°)
9.97631157484442e+004	(1.20542490545248e+001dB,-1.13280056012829e+002°)
1.25594321575479e+005	(9.36234138621596e+000dB,-1.22586628683347e+002°)
1.58113883008419e+005	(6.41526709598942e+000dB,-1.31629737763686e+002°)
1.99053585276749e+005	(3.22308231873211e+000dB,-1.40177853322548e+002°)
2.50593616813637e+005	(-1.86126161163305e-001dB,-1.48033825498025e+002°)
3.15478672240097e+005	(-3.77272506233025e+000dB,-1.55094724726348e+002°)
3.97164117362142e+005	(-7.49501162508360e+000dB,-1.61367847611778e+002°)
5.00000000000000e+005	(-1.13165678770147e+001dB,-1.66950944820636e+002°)
Step Information: Run=92  (Run: 92/100)
5.00000000000000e+000	(-3.47859075574817e+000dB,-1.54704803073538e+002°)
6.29462705897084e+000	(1.71255031437101e+000dB,-1.66323364158180e+002°)
7.92446596230557e+000	(6.54876529668368e+000dB,1.79485668778267e+002°)
9.97631157484440e+000	(1.09080166002901e+001dB,1.62986741395061e+002°)
1.25594321575479e+001	(1.46774079733787e+001dB,1.44767153649117e+002°)
1.58113883008419e+001	(1.77823259821723e+001dB,1.25717260740073e+002°)
1.99053585276749e+001	(2.02107267361935e+001dB,1.06874520690551e+002°)
2.50593616813636e+001	(2.20169484466499e+001dB,8.91869163378322e+001°)
3.15478672240097e+001	(2.33021857812004e+001dB,7.33199650393175e+001°)
3.97164117362141e+001	(2.41844944513882e+001dB,5.95933338104082e+001°)
5.00000000000000e+001	(2.47740330855025e+001dB,4.80349690978332e+001°)
6.29462705897084e+001	(2.51604173126951e+001dB,3.84850824871149e+001°)
7.92446596230557e+001	(2.54103207971082e+001dB,3.06929467524252e+001°)
9.97631157484440e+001	(2.55705242640407e+001dB,2.43835444813744e+001°)
1.25594321575479e+002	(2.56726190725947e+001dB,1.92947320642441e+001°)
1.58113883008419e+002	(2.57374159765784e+001dB,1.51937755858706e+001°)
1.99053585276749e+002	(2.57784036011219e+001dB,1.18818726228087e+001°)
2.50593616813636e+002	(2.58042285057104e+001dB,9.19260442761118e+000°)
3.15478672240097e+002	(2.58203845147820e+001dB,6.98779171087195e+000°)
3.97164117362141e+002	(2.58303267283638e+001dB,5.15256367667589e+000°)
5.00000000000000e+002	(2.58361883799231e+001dB,3.59048058828277e+000°)
6.29462705897084e+002	(2.58392297399708e+001dB,2.21903254108137e+000°)
7.92446596230557e+002	(2.58401056460257e+001dB,9.65579112625176e-001°)
9.97631157484441e+002	(2.58390053606301e+001dB,-2.36324169553395e-001°)
1.25594321575479e+003	(2.58356936017869e+001dB,-1.45031270901626e+000°)
1.58113883008419e+003	(2.58294617598746e+001dB,-2.74041913197056e+000°)
1.99053585276749e+003	(2.58189805645746e+001dB,-4.17418106078508e+000°)
2.50593616813636e+003	(2.58020273969573e+001dB,-5.82567160400786e+000°)
3.15478672240097e+003	(2.57750418789276e+001dB,-7.77835069944519e+000°)
3.97164117362141e+003	(2.57324441768803e+001dB,-1.01274011538814e+001°)
5.00000000000001e+003	(2.56656409715447e+001dB,-1.29807929518335e+001°)
6.29462705897085e+003	(2.55616700341728e+001dB,-1.64576349295199e+001°)
7.92446596230558e+003	(2.54015509408030e+001dB,-2.06814482356993e+001°)
9.97631157484441e+003	(2.51587042273012e+001dB,-2.57652533043067e+001°)
1.25594321575479e+004	(2.47983357855707e+001dB,-3.17861479837526e+001°)
1.58113883008419e+004	(2.42792787242472e+001dB,-3.87518379111417e+001°)
1.99053585276749e+004	(2.35596887906399e+001dB,-4.65718380399450e+001°)
2.50593616813637e+004	(2.26060710625311e+001dB,-5.50561838934409e+001°)
3.15478672240097e+004	(2.14016161264588e+001dB,-6.39588993796015e+001°)
3.97164117362142e+004	(1.99481322873796e+001dB,-7.30537520992883e+001°)
5.00000000000001e+004	(1.82593639319983e+001dB,-8.21996082491327e+001°)
6.29462705897085e+004	(1.63495807478808e+001dB,-9.13568280358861e+001°)
7.92446596230558e+004	(1.42239627320354e+001dB,-1.00549709295751e+002°)
9.97631157484442e+004	(1.18753556400609e+001dB,-1.09798455461898e+002°)
1.25594321575479e+005	(9.28869416508843e+000dB,-1.19053996316568e+002°)
1.58113883008419e+005	(6.45127721917165e+000dB,-1.28168341025363e+002°)
1.99053585276749e+005	(3.36382225160960e+000dB,-1.36920688819233e+002°)
